,team,data,match,opponent,map_map,result,w_l
0,ALTERNATE aTTaX,28/06/21,Pinnacle Cup II,Spirit Academy,Dust2,7 - 16,L
1,ALTERNATE aTTaX,23/06/21,Spring Sweet Spring 3,1WIN,Overpass,13 - 16,L
2,ALTERNATE aTTaX,21/06/21,Spring Sweet Spring 3,Copenhagen Flames,Overpass,14 - 16,L
3,ALTERNATE aTTaX,16/06/21,Spring Sweet Spring 3 Regionals,1WIN,Overpass,16 - 10,W
4,ALTERNATE aTTaX,14/06/21,ESEA Premier Season 37 Europe,BIG,Dust2,11 - 16,L
5,ALTERNATE aTTaX,11/06/21,ESEA Premier Season 37 Europe,Apeks,Overpass,9 - 16,L
6,ALTERNATE aTTaX,09/06/21,ESEA Premier Season 37 Europe,BLINK,Vertigo,12 - 16,L
7,ALTERNATE aTTaX,08/06/21,Spring Sweet Spring 3 Regionals,Chetz,Vertigo,16 - 12,W
8,ALTERNATE aTTaX,27/05/21,ESEA Premier Season 37 Europe,Nemiga,Overpass,16 - 11,W
9,ALTERNATE aTTaX,15/05/21,ESL Meisterschaft Spring 2021,Unicorns of Love,Inferno,2 - 16,L
10,ALTERNATE aTTaX,07/05/21,BLAST Rising 2021,MAD Lions,Mirage,13 - 16,L
11,ALTERNATE aTTaX,18/04/21,ESEA Premier Season 36 Europe Relegation,BLINK,Vertigo,16 - 4,W
12,ALTERNATE aTTaX,16/04/21,ESEA Premier Season 36 Europe Relegation,SINNERS,Overpass,6 - 16,L
13,ALTERNATE aTTaX,13/04/21,Spring Sweet Spring 1 Regionals,Ambush,Inferno,16 - 6,W
14,ALTERNATE aTTaX,30/03/21,ESEA Premier Season 36 Europe,GamerLegion,Nuke,12 - 16,L
15,ALTERNATE aTTaX,27/03/21,European Development Championship 3 Closed Qualifier,GROND,Dust2,16 - 5,W
16,ALTERNATE aTTaX,19/03/21,Snow Sweet Snow 3 Regionals,UMX,Vertigo,6 - 16,L
17,ALTERNATE aTTaX,17/03/21,Snow Sweet Snow 3 Regionals,UMX,Overpass,7 - 16,L
18,ALTERNATE aTTaX,10/03/21,ESEA Premier Season 36 Europe,Nemiga,Inferno,9 - 16,L
