,team,data,match,opponent,map_map,result,w_l
0,PGE Turow,20/12/23,European Pro League 2nd Division Season 8,Sashi,Overpass,11 - 13,L
1,PGE Turow,02/12/23,Polish Esport League 2023 Split 4 Finals,ThunderFlash,Mirage,13 - 16,L
2,PGE Turow,15/11/23,Polish Esport League 2023 Split 4,Anonymo,Inferno,19 - 17,W
3,PGE Turow,09/11/23,CCT East Europe Series 4,500,Ancient,13 - 6,W
4,PGE Turow,06/11/23,CCT East Europe Series 4,MOUZ NXT,Ancient,6 - 13,L
5,PGE Turow,03/11/23,CCT Central Europe Series 8,FORZE,Anubis,7 - 13,L
6,PGE Turow,01/11/23,CCT Central Europe Series 8,ALTERNATE aTTaX,Ancient,13 - 11,W
7,PGE Turow,29/10/23,CCT East Europe Series 4 Closed Qualifier,Project G,Nuke,13 - 9,W
8,PGE Turow,28/10/23,CCT Central Europe Series 8,Sprout,Nuke,2 - 13,L
9,PGE Turow,26/10/23,CCT Central Europe Series 8 Closed Qualifier,Verdant,Nuke,13 - 7,W
10,PGE Turow,22/10/23,CCT Central Europe Series 8 Closed Qualifier,Verdant,Anubis,13 - 11,W
11,PGE Turow,09/10/23,European Pro League 2nd Division Season 6,Sashi,Mirage,13 - 16,L
12,PGE Turow,02/10/23,CCT East Europe Series 3 Closed Qualifier,Union88,Anubis,16 - 10,W
13,PGE Turow,01/10/23,CCT East Europe Series 3 Closed Qualifier,Union88,Vertigo,16 - 10,W
14,PGE Turow,19/09/23,CCT North Europe Series 8,Falcons,Vertigo,12 - 16,L
15,PGE Turow,15/09/23,CCT North Europe Series 8 Closed Qualifier,The Prodigies SE,Vertigo,16 - 14,W
16,PGE Turow,12/09/23,CCT North Europe Series 8 Closed Qualifier,JANO,Anubis,16 - 6,W
17,PGE Turow,11/09/23,CCT North Europe Series 8 Closed Qualifier,JANO,Anubis,9 - 16,L
18,PGE Turow,05/09/23,European Pro League Season 10,Anonymo,Inferno,16 - 14,W
19,PGE Turow,01/09/23,European Pro League Season 10,JANO,Anubis,16 - 8,W
20,PGE Turow,20/08/23,European Pro League 2nd Division Season 5,KS,Ancient,16 - 14,W
21,PGE Turow,17/08/23,European Pro League 2nd Division Season 5,Sashi,Anubis,16 - 7,W
22,PGE Turow,13/08/23,PGE Polish Esport League Supercup 2023 Closed Qualifier,Anonymo,Nuke,9 - 16,L
23,PGE Turow,08/08/23,CCT North Europe Series 7 Closed Qualifier,SQUAD,Anubis,16 - 8,W
24,PGE Turow,30/07/23,Thunderpick World Championship 2023 Europe Series 1,Endpoint,Vertigo,11 - 16,L
25,PGE Turow,15/06/23,Polish Esport League 2023 Split 2,Illuminar,Anubis,16 - 11,W
26,PGE Turow,07/06/23,European Pro League Season 8,PROSPECTS,Inferno,9 - 16,L
27,PGE Turow,02/06/23,European Pro League Season 8,ECLOT,Vertigo,16 - 13,W
28,PGE Turow,28/05/23,CCT North Europe Series 5 Closed Qualifier,Viperio,Vertigo,10 - 16,L
29,PGE Turow,26/05/23,CCT North Europe Series 5 Closed Qualifier,ZURIA,Ancient,16 - 11,W
30,PGE Turow,08/05/23,Y-Games Pro Series 2023,EC Brugge,Vertigo,16 - 9,W
31,PGE Turow,18/04/23,European Pro League Season 7,Nexus,Vertigo,16 - 12,W
32,PGE Turow,16/04/23,Polish Esport League 2023 Split 1,Illuminar,Nuke,16 - 13,W
33,PGE Turow,14/04/23,European Pro League Season 7,PROSPECTS,Ancient,8 - 16,L
34,PGE Turow,12/04/23,CCT Central Europe Series 6 Closed Qualifier,Cryptova,Ancient,16 - 11,W
35,PGE Turow,11/04/23,CCT Central Europe Series 6 Closed Qualifier,Cryptova,Ancient,16 - 9,W
36,PGE Turow,05/04/23,European Pro League Season 7,EC Brugge,Vertigo,16 - 5,W
37,PGE Turow,24/02/23,CCT North Europe Series 4 Closed Qualifier,TOP5,Ancient,13 - 16,L
38,PGE Turow,18/02/23,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A,Viperio,Ancient,13 - 16,L
