,team,data,match,opponent,map_map,result,w_l
0,Case,29/06/21,GameGune 23,RVNS,Nuke,16 - 6,W
1,Case,30/05/21,Elisa Invitational Summer 2021 Regionals,Copenhagen Flames,Overpass,8 - 16,L
2,Case,22/05/21,Elisa Invitational Summer 2021 Regionals,DBL PONEY,Nuke,6 - 16,L
3,Case,14/05/21,Spring Sweet Spring 2 Regionals,Caronte,Mirage,13 - 16,L
4,Case,12/05/21,Spring Sweet Spring 2 Regionals,eXploit,Mirage,16 - 9,W
5,Case,08/05/21,Funspark ULTI 2021 Europe Regional Series 2 Closed Qualifier,TTC,Overpass,11 - 16,L
6,Case,29/04/21,Spring Sweet Spring 1,AGO,Inferno,7 - 16,L
7,Case,27/04/21,Spring Sweet Spring 1,Lyngby Vikings,Dust2,4 - 16,L
8,Case,22/04/21,Spring Sweet Spring 1 Regionals,MAD Lions,Nuke,16 - 5,W
9,Case,20/04/21,Spring Sweet Spring 1 Regionals,SKADE,Mirage,8 - 16,L
10,Case,18/04/21,SAW Rafael Pais Series 3,eXploit,Dust2,11 - 16,L
11,Case,16/04/21,Spring Sweet Spring 1 Regionals,eXploit,Nuke,16 - 13,W
12,Case,14/04/21,Spring Sweet Spring 1 Regionals,MAD Lions,Mirage,6 - 16,L
13,Case,14/04/21,LOOT.BET Season 9 Closed Qualifier,Astralis Talent,Dust2,16 - 10,W
14,Case,12/04/21,LOOT.BET Season 9 Closed Qualifier,Astralis Talent,Inferno,10 - 16,L
15,Case,23/03/21,LVP Unity Spring Cup 2021 - BLAST Premier Qualifier,FTW,Train,16 - 8,W
16,Case,23/03/21,LVP Unity Spring Cup 2021 - BLAST Premier Qualifier,Baecon,Inferno,16 - 8,W
17,Case,17/03/21,Snow Sweet Snow 3 Regionals,OFFSET,Train,9 - 16,L
18,Case,24/02/21,Snow Sweet Snow 2 Regionals,ONYX,Train,14 - 16,L
19,Case,22/02/21,Snow Sweet Snow 2 Regionals,Trident,Mirage,2 - 16,L
