,team,data,match,opponent,map_map,result,w_l
0,MOUZ NXT,08/12/22,ESEA Advanced Season 43 Europe,Anonymo,Overpass,14 - 16,L
1,MOUZ NXT,06/12/22,ESEA Advanced Season 43 Europe,RedPack,Vertigo,16 - 2,W
2,MOUZ NXT,18/11/22,WePlay Academy League Season 6,Spirit Academy,Vertigo,14 - 16,L
3,MOUZ NXT,05/11/22,MistGames Heroes of Tomorrow Fall 2022,Eternal Fire Academy,Mirage,16 - 12,W
4,MOUZ NXT,03/11/22,MistGames Heroes of Tomorrow Fall 2022,fnatic Rising,Inferno,14 - 16,L
5,MOUZ NXT,31/10/22,WePlay Academy League Season 6,OG Academy,Vertigo,22 - 20,W
6,MOUZ NXT,28/10/22,WePlay Academy League Season 6,OG Academy,Vertigo,25 - 22,W
7,MOUZ NXT,25/10/22,WePlay Academy League Season 6,Apeks Rebels,Ancient,13 - 16,L
8,MOUZ NXT,18/10/22,WePlay Academy League Season 6,Apeks Rebels,Overpass,16 - 14,W
9,MOUZ NXT,17/10/22,WePlay Academy League Season 6,NAVI Junior,Vertigo,2 - 16,L
10,MOUZ NXT,16/10/22,WePlay Academy League Season 6,NAVI Junior,Mirage,11 - 16,L
11,MOUZ NXT,12/10/22,WePlay Academy League Season 6,Flames Ascent,Overpass,28 - 26,W
12,MOUZ NXT,19/09/22, CCT Central Europe Series 2,ex-SKADE,Nuke,9 - 16,L
13,MOUZ NXT,05/08/22,WePlay Academy League Season 5,NAVI Junior,Inferno,16 - 14,W
14,MOUZ NXT,03/08/22,WePlay Academy League Season 5,Spirit Academy,Vertigo,16 - 6,W
15,MOUZ NXT,01/08/22,WePlay Academy League Season 5,fnatic Rising,Inferno,9 - 16,L
16,MOUZ NXT,31/07/22,WePlay Academy League Season 5,PROSPECTS,Inferno,16 - 10,W
17,MOUZ NXT,27/07/22,WePlay Academy League Season 5,PROSPECTS,Mirage,8 - 16,L
18,MOUZ NXT,26/07/22,WePlay Academy League Season 5,Astralis Talent,Mirage,16 - 10,W
19,MOUZ NXT,27/06/22,REPUBLEAGUE Season 3,ex-MAD Lions,Mirage,10 - 16,L
20,MOUZ NXT,26/06/22,WePlay Academy League Season 4,FURIA Academy,Inferno,16 - 6,W
21,MOUZ NXT,25/06/22,WePlay Academy League Season 4,fnatic Rising,Dust2,19 - 16,W
22,MOUZ NXT,23/06/22,REPUBLEAGUE Season 3,Enterprise,Mirage,16 - 2,W
23,MOUZ NXT,06/06/22,WePlay Academy League Season 4,Young Gods,Mirage,16 - 9,W
24,MOUZ NXT,04/06/22,WePlay Academy League Season 4,Spirit Academy,Mirage,16 - 14,W
25,MOUZ NXT,02/06/22,WePlay Academy League Season 4,Eternal Fire Academy,Mirage,16 - 12,W
26,MOUZ NXT,30/05/22,WePlay Academy League Season 4,Young Gods,Ancient,16 - 14,W
27,MOUZ NXT,29/05/22,REPUBLEAGUE Season 3 Closed Qualifier,SINNERS,Inferno,16 - 4,W
28,MOUZ NXT,27/05/22,WePlay Academy League Season 4,fnatic Rising,Mirage,22 - 20,W
29,MOUZ NXT,25/05/22,WePlay Academy League Season 4,PROSPECTS,Ancient,16 - 5,W
30,MOUZ NXT,27/03/22,Pinnacle Cup III,SKADE,Dust2,11 - 16,L
31,MOUZ NXT,25/03/22,OMEN WGR European Challenge 2022,Imperial,Inferno,4 - 16,L
32,MOUZ NXT,24/03/22,Pinnacle Cup III,Finest,Ancient,16 - 2,W
33,MOUZ NXT,20/03/22,Pinnacle Cup III,BLUEJAYS,Mirage,11 - 16,L
34,MOUZ NXT,14/03/22,Pinnacle Winter Series 3,UNGENTIUM,Ancient,16 - 19,L
35,MOUZ NXT,08/03/22,Pinnacle Winter Series 3,Wisla Krakow,Inferno,16 - 13,W
36,MOUZ NXT,13/02/22,WePlay Academy League Season 3,BIG Academy,Ancient,16 - 9,W
37,MOUZ NXT,11/02/22,WePlay Academy League Season 3,Astralis Talent,Vertigo,16 - 12,W
38,MOUZ NXT,28/01/22,Pinnacle Winter Series 1,SAW,Vertigo,16 - 7,W
39,MOUZ NXT,26/01/22,Pinnacle Winter Series 1,Unique,Mirage,16 - 9,W
40,MOUZ NXT,24/01/22,Pinnacle Winter Series 1,Savage,Dust2,16 - 8,W
41,MOUZ NXT,12/01/22,WePlay Academy League Season 3,VP.Prodigy,Vertigo,16 - 12,W
42,MOUZ NXT,08/01/22,WePlay Academy League Season 3,Spirit Academy,Mirage,16 - 6,W
43,MOUZ NXT,06/01/22,WePlay Academy League Season 3,FURIA Academy,Mirage,16 - 12,W
44,MOUZ NXT,04/01/22,WePlay Academy League Season 3,Eternal Fire Academy,Inferno,16 - 9,W
45,MOUZ NXT,08/12/22,ESEA Advanced Season 43 Europe,Anonymo,Overpass,14 - 16,L
46,MOUZ NXT,08/12/22,ESEA Advanced Season 43 Europe,Anonymo,Ancient,13 - 16,L
47,MOUZ NXT,06/12/22,ESEA Advanced Season 43 Europe,RedPack,Vertigo,16 - 2,W
48,MOUZ NXT,06/12/22,ESEA Advanced Season 43 Europe,RedPack,Ancient,16 - 7,W
49,MOUZ NXT,18/11/22,WePlay Academy League Season 6,Spirit Academy,Vertigo,14 - 16,L
50,MOUZ NXT,18/11/22,WePlay Academy League Season 6,Spirit Academy,Nuke,22 - 20,W
51,MOUZ NXT,18/11/22,WePlay Academy League Season 6,Spirit Academy,Inferno,7 - 16,L
52,MOUZ NXT,05/11/22,MistGames Heroes of Tomorrow Fall 2022,Eternal Fire Academy,Mirage,16 - 12,W
53,MOUZ NXT,05/11/22,MistGames Heroes of Tomorrow Fall 2022,Eternal Fire Academy,Vertigo,16 - 8,W
54,MOUZ NXT,03/11/22,MistGames Heroes of Tomorrow Fall 2022,fnatic Rising,Inferno,14 - 16,L
