,team,data,match,opponent,map_map,result,w_l
0,PGE Turow,11/04/24,European Pro League Season 15,Sampi,Inferno,11 - 13,L
1,PGE Turow,04/04/24,European Pro League 2nd Division Season 11,ECLOT,Anubis,1 - 13,L
2,PGE Turow,26/02/24,European Pro League 2nd Division Season 10,ECLOT,Mirage,11 - 13,L
3,PGE Turow,22/02/24,European Pro League 2nd Division Season 10,Permitta,Vertigo,10 - 13,L
4,PGE Turow,12/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Open Qualifier 3,Betera,Ancient,10 - 13,L
5,PGE Turow,11/04/24,European Pro League Season 15,Sampi,Inferno,11 - 13,L
6,PGE Turow,11/04/24,European Pro League Season 15,Sampi,Nuke,3 - 13,L
7,PGE Turow,11/04/24,European Pro League Season 15,Sampi,Mirage,13 - 11,W
8,PGE Turow,04/04/24,European Pro League 2nd Division Season 11,ECLOT,Anubis,1 - 13,L
9,PGE Turow,04/04/24,European Pro League 2nd Division Season 11,ECLOT,Ancient,9 - 13,L
10,PGE Turow,04/04/24,European Pro League 2nd Division Season 11,ECLOT,Nuke,13 - 4,W
11,PGE Turow,26/02/24,European Pro League 2nd Division Season 10,ECLOT,Mirage,11 - 13,L
12,PGE Turow,26/02/24,European Pro League 2nd Division Season 10,ECLOT,Ancient,13 - 5,W
13,PGE Turow,26/02/24,European Pro League 2nd Division Season 10,ECLOT,Nuke,4 - 13,L
14,PGE Turow,22/02/24,European Pro League 2nd Division Season 10,Permitta,Vertigo,10 - 13,L
15,PGE Turow,22/02/24,European Pro League 2nd Division Season 10,Permitta,Mirage,14 - 16,L
16,PGE Turow,12/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Open Qualifier 3,Betera,Ancient,10 - 13,L
17,PGE Turow,05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,SAW,Nuke,10 - 13,L
18,PGE Turow,03/04/24,European Pro League 2nd Division Season 11,Illuminar,Anubis,13 - 5,W
19,PGE Turow,25/02/24,European Pro League 2nd Division Season 10,Espionage,Ancient,13 - 9,W
20,PGE Turow,16/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Open Qualifier 4,00NATION,Nuke,7 - 13,L
21,PGE Turow,09/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Open Qualifier 1,fnatic,Nuke,2 - 13,L
22,PGE Turow,05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,SAW,Nuke,10 - 13,L
23,PGE Turow,05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,SAW,Vertigo,9 - 13,L
24,PGE Turow,03/04/24,European Pro League 2nd Division Season 11,Illuminar,Anubis,13 - 5,W
25,PGE Turow,03/04/24,European Pro League 2nd Division Season 11,Illuminar,Vertigo,13 - 8,W
26,PGE Turow,25/02/24,European Pro League 2nd Division Season 10,Espionage,Ancient,13 - 9,W
27,PGE Turow,25/02/24,European Pro League 2nd Division Season 10,Espionage,Mirage,13 - 7,W
28,PGE Turow,16/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Open Qualifier 4,00NATION,Nuke,7 - 13,L
29,PGE Turow,09/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Open Qualifier 1,fnatic,Nuke,2 - 13,L
