,team,data,match,opponent,map_map,result,w_l
0,Lynn Vision,08/12/21,Elisa Invitational Winter 2021 Regionals,GORILLAZ,Nuke,16 - 10,W
1,Lynn Vision,03/12/21,Exeedme Revolution 2021,Anonymo,Ancient,16 - 13,W
2,Lynn Vision,03/12/21,Exeedme Revolution 2021,Anonymo,Nuke,16 - 14,W
3,Lynn Vision,30/11/21,Elisa Invitational Winter 2021 Regionals,Nexus,Nuke,16 - 13,W
4,Lynn Vision,27/11/21,Funspark ULTI 2021 Europe Regional Series 4,Dignitas,Ancient,16 - 13,W
5,Lynn Vision,18/11/21,Elisa Invitational Winter 2021 Regionals,fnatic Rising,Mirage,16 - 11,W
6,Lynn Vision,17/11/21,Exeedme Revolution 2021 Closed Qualifier,Run or Die,Overpass,16 - 12,W
7,Lynn Vision,15/11/21,William Hill Cup 2021,GamerLegion,Ancient,6 - 16,L
8,Lynn Vision,09/11/21,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,FATE,Inferno,19 - 17,W
9,Lynn Vision,23/10/21,William Hill Cup 2021,SJ,Overpass,16 - 14,W
10,Lynn Vision,13/10/21,BLAST Premier Fall Showdown 2021,G2,Nuke,8 - 16,L
11,Lynn Vision,09/10/21,IEM Winter 2021 Europe Open Qualifier 1,AaB,Overpass,16 - 13,W
12,Lynn Vision,11/09/21,IEM Fall 2021 Asia Open Qualifier 2,ARAVT,Nuke,16 - 9,W
13,Lynn Vision,09/09/21,IEM Fall 2021 Asia Open Qualifier 1,Renewal,Overpass,16 - 11,W
14,Lynn Vision,29/08/21,Douyu Fall Cup 2021 - BLAST Premier Qualifier,Wings Up,Nuke,16 - 7,W
15,Lynn Vision,27/08/21,Douyu Fall Cup 2021 - BLAST Premier Qualifier,CatEvil,Inferno,16 - 4,W
16,Lynn Vision,22/08/21,Funspark ULTI 2021 Asia Playoffs 1,NKT,Inferno,14 - 16,L
17,Lynn Vision,13/07/21,Funspark ULTI 2021 Asia Regional Series 2,Wings Up,Inferno,10 - 16,L
18,Lynn Vision,30/06/21,DreamHack Open June 2021 Asia,Renewal,Dust2,8 - 16,L
19,Lynn Vision,23/05/21,Hyperion OEL Launch 2021,NKT,Dust2,16 - 13,W
20,Lynn Vision,06/05/21,ProHouse Wuxi Villa Cup 2,Reece,Inferno,14 - 16,L
21,Lynn Vision,05/05/21,ProHouse Wuxi Villa Cup 2,Let's Quit,Dust2,16 - 2,W
22,Lynn Vision,05/05/21,ProHouse Wuxi Villa Cup 2,After,Train,16 - 12,W
23,Lynn Vision,17/04/21,Perfect World League Season 1 2021 Qualifier 2,ZIGMA,Inferno,16 - 4,W
24,Lynn Vision,11/04/21,Funspark ULTI 2021 Asia Regional Series 1,TYLOO,Inferno,6 - 16,L
25,Lynn Vision,08/04/21,Funspark ULTI 2021 Asia Regional Series 1,LZ,Train,16 - 7,W
26,Lynn Vision,30/03/21,Funspark ULTI 2021 Asia Regional Series 1,After,Dust2,16 - 8,W
27,Lynn Vision,08/12/21,Elisa Invitational Winter 2021 Regionals,GORILLAZ,Nuke,16 - 10,W
28,Lynn Vision,08/12/21,Elisa Invitational Winter 2021 Regionals,GORILLAZ,Overpass,16 - 10,W
29,Lynn Vision,03/12/21,Exeedme Revolution 2021,Anonymo,Ancient,16 - 13,W
30,Lynn Vision,03/12/21,Exeedme Revolution 2021,Anonymo,Dust2,9 - 16,L
31,Lynn Vision,03/12/21,Exeedme Revolution 2021,Anonymo,Vertigo,16 - 11,W
32,Lynn Vision,03/12/21,Exeedme Revolution 2021,Anonymo,Nuke,16 - 14,W
33,Lynn Vision,30/11/21,Elisa Invitational Winter 2021 Regionals,Nexus,Nuke,16 - 13,W
34,Lynn Vision,30/11/21,Elisa Invitational Winter 2021 Regionals,Nexus,Ancient,16 - 4,W
35,Lynn Vision,27/11/21,Funspark ULTI 2021 Europe Regional Series 4,Dignitas,Ancient,16 - 13,W
36,Lynn Vision,27/11/21,Funspark ULTI 2021 Europe Regional Series 4,Dignitas,Overpass,16 - 13,W
37,Lynn Vision,27/11/21,Funspark ULTI 2021 Europe Regional Series 4,Dignitas,Nuke,9 - 16,L
38,Lynn Vision,18/11/21,Elisa Invitational Winter 2021 Regionals,fnatic Rising,Mirage,16 - 11,W
39,Lynn Vision,18/11/21,Elisa Invitational Winter 2021 Regionals,fnatic Rising,Dust2,9 - 16,L
40,Lynn Vision,18/11/21,Elisa Invitational Winter 2021 Regionals,fnatic Rising,Inferno,16 - 12,W
41,Lynn Vision,17/11/21,Exeedme Revolution 2021 Closed Qualifier,Run or Die,Overpass,16 - 12,W
42,Lynn Vision,15/11/21,William Hill Cup 2021,GamerLegion,Ancient,6 - 16,L
43,Lynn Vision,15/11/21,William Hill Cup 2021,GamerLegion,Inferno,13 - 16,L
44,Lynn Vision,09/11/21,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,FATE,Inferno,19 - 17,W
45,Lynn Vision,09/11/21,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,FATE,Ancient,11 - 16,L
46,Lynn Vision,09/11/21,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,FATE,Nuke,16 - 14,W
47,Lynn Vision,23/10/21,William Hill Cup 2021,SJ,Overpass,16 - 14,W
48,Lynn Vision,23/10/21,William Hill Cup 2021,SJ,Dust2,16 - 19,L
49,Lynn Vision,23/10/21,William Hill Cup 2021,SJ,Inferno,16 - 8,W
50,Lynn Vision,13/10/21,BLAST Premier Fall Showdown 2021,G2,Nuke,8 - 16,L
51,Lynn Vision,13/10/21,BLAST Premier Fall Showdown 2021,G2,Inferno,10 - 16,L
52,Lynn Vision,13/10/21,BLAST Premier Fall Showdown 2021,G2,Vertigo,16 - 14,W
53,Lynn Vision,09/10/21,IEM Winter 2021 Europe Open Qualifier 1,AaB,Overpass,16 - 13,W
54,Lynn Vision,11/09/21,IEM Fall 2021 Asia Open Qualifier 2,ARAVT,Nuke,16 - 9,W
55,Lynn Vision,09/09/21,IEM Fall 2021 Asia Open Qualifier 1,Renewal,Overpass,16 - 11,W
56,Lynn Vision,29/08/21,Douyu Fall Cup 2021 - BLAST Premier Qualifier,Wings Up,Nuke,16 - 7,W
57,Lynn Vision,29/08/21,Douyu Fall Cup 2021 - BLAST Premier Qualifier,Wings Up,Dust2,16 - 11,W
58,Lynn Vision,27/08/21,Douyu Fall Cup 2021 - BLAST Premier Qualifier,CatEvil,Inferno,16 - 4,W
59,Lynn Vision,22/08/21,Funspark ULTI 2021 Asia Playoffs 1,NKT,Inferno,14 - 16,L
60,Lynn Vision,22/08/21,Funspark ULTI 2021 Asia Playoffs 1,NKT,Dust2,11 - 16,L
61,Lynn Vision,22/08/21,Funspark ULTI 2021 Asia Playoffs 1,NKT,Overpass,16 - 5,W
62,Lynn Vision,13/07/21,Funspark ULTI 2021 Asia Regional Series 2,Wings Up,Inferno,10 - 16,L
63,Lynn Vision,13/07/21,Funspark ULTI 2021 Asia Regional Series 2,Wings Up,Nuke,11 - 16,L
64,Lynn Vision,13/07/21,Funspark ULTI 2021 Asia Regional Series 2,Wings Up,Dust2,16 - 6,W
65,Lynn Vision,30/06/21,DreamHack Open June 2021 Asia,Renewal,Dust2,8 - 16,L
66,Lynn Vision,30/06/21,DreamHack Open June 2021 Asia,Renewal,Nuke,2 - 16,L
