,team,data,match,opponent,map_map,result,w_l
0,Astralis,07/12/23,BetBoom Dacha 2023,FURIA,Nuke,5 - 13,L
1,Astralis,23/11/23,BLAST Premier Fall Final 2023,HEROIC,Overpass,13 - 16,L
2,Astralis,12/11/23,CS Asia Championships 2023,MOUZ,Vertigo,7 - 13,L
3,Astralis,08/11/23,CS Asia Championships 2023,Lynn Vision,Ancient,13 - 4,W
4,Astralis,26/10/23,Roobet Cup 2023,9INE,Mirage,11 - 13,L
5,Astralis,02/09/23,ESL Pro League Season 18,FURIA,Nuke,16 - 13,W
6,Astralis,31/08/23,ESL Pro League Season 18,ORKS,Overpass,16 - 6,W
7,Astralis,25/08/23,Pinnacle Cup V,00NATION,Nuke,9 - 16,L
8,Astralis,04/08/23,IEM Cologne 2023,HEROIC,Inferno,16 - 11,W
9,Astralis,01/08/23,IEM Cologne 2023,MOUZ,Nuke,16 - 11,W
10,Astralis,29/07/23,IEM Cologne 2023,G2,Nuke,9 - 16,L
11,Astralis,26/07/23,IEM Cologne 2023 Play-in,Liquid,Ancient,16 - 10,W
12,Astralis,21/07/23,BLAST Premier Fall Groups 2023,Complexity,Overpass,16 - 4,W
13,Astralis,14/07/23,BLAST Premier Fall Groups 2023,Natus Vincere,Overpass,12 - 16,L
14,Astralis,11/07/23,Gamers8 2023 Europe Open Qualifier 2,ECLOT,Vertigo,16 - 11,W
15,Astralis,07/06/23,BLAST Premier Spring Final 2023,FaZe,Mirage,6 - 16,L
16,Astralis,31/05/23,IEM Dallas 2023,ENCE,Mirage,12 - 16,L
17,Astralis,29/05/23,IEM Dallas 2023,Liquid,Overpass,19 - 17,W
18,Astralis,25/05/23,CCT South Europe Series 4,OG,Ancient,16 - 13,W
19,Astralis,23/05/23,CCT South Europe Series 4,Iron Branch,Ancient,16 - 10,W
20,Astralis,17/05/23,Gamers8 2023 Europe Open Qualifier 1,Movistar Riders,Vertigo,16 - 10,W
21,Astralis,03/05/23,Brazy Party 2023,Cloud9,Inferno,12 - 16,L
22,Astralis,01/05/23,Brazy Party 2023,Apeks,Ancient,19 - 16,W
23,Astralis,29/04/23,Brazy Party 2023,SAW,Inferno,8 - 16,L
24,Astralis,13/04/23,BLAST.tv Paris Major 2023 Europe RMR B,Ninjas in Pyjamas,Vertigo,11 - 16,L
25,Astralis,11/04/23,BLAST.tv Paris Major 2023 Europe RMR B,Eternal Fire,Vertigo,7 - 16,L
26,Astralis,03/04/23,IEM Dallas 2023 Europe Closed Qualifier,Cloud9,Overpass,16 - 13,W
27,Astralis,31/03/23,IEM Dallas 2023 Europe Closed Qualifier,Spirit,Vertigo,16 - 13,W
28,Astralis,23/03/23,IEM Dallas 2023 Europe Open Qualifier 1,Iron Branch,Overpass,16 - 10,W
29,Astralis,19/03/23,ESL Pro League Season 17,Liquid,Mirage,12 - 16,L
30,Astralis,18/03/23,ESL Pro League Season 17,ATK,Inferno,19 - 15,W
31,Astralis,15/03/23,ESL Pro League Season 17,Spirit,Mirage,11 - 16,L
32,Astralis,17/02/23,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A,Viperio,Overpass,16 - 6,W
33,Astralis,16/02/23,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A,LDLC,Inferno,14 - 16,L
34,Astralis,06/02/23,CCT North Europe Series 3,Copenhagen Flames,Ancient,16 - 6,W
35,Astralis,04/02/23,CCT North Europe Series 3,EYEBALLERS,Inferno,16 - 7,W
36,Astralis,28/01/23,BLAST Premier Spring Groups 2023,Ninjas in Pyjamas,Ancient,16 - 10,W
37,Astralis,19/01/23,BLAST Premier Spring Groups 2023,Vitality,Vertigo,15 - 19,L
38,Astralis,07/12/23,BetBoom Dacha 2023,FURIA,Nuke,5 - 13,L
39,Astralis,07/12/23,BetBoom Dacha 2023,FURIA,Mirage,17 - 19,L
40,Astralis,23/11/23,BLAST Premier Fall Final 2023,HEROIC,Overpass,13 - 16,L
41,Astralis,23/11/23,BLAST Premier Fall Final 2023,HEROIC,Vertigo,8 - 13,L
42,Astralis,12/11/23,CS Asia Championships 2023,MOUZ,Vertigo,7 - 13,L
43,Astralis,12/11/23,CS Asia Championships 2023,MOUZ,Mirage,13 - 3,W
44,Astralis,12/11/23,CS Asia Championships 2023,MOUZ,Overpass,10 - 13,L
45,Astralis,08/11/23,CS Asia Championships 2023,Lynn Vision,Ancient,13 - 4,W
46,Astralis,26/10/23,Roobet Cup 2023,9INE,Mirage,11 - 13,L
47,Astralis,26/10/23,Roobet Cup 2023,9INE,Ancient,9 - 13,L
48,Astralis,02/09/23,ESL Pro League Season 18,FURIA,Nuke,16 - 13,W
49,Astralis,02/09/23,ESL Pro League Season 18,FURIA,Overpass,16 - 7,W
50,Astralis,31/08/23,ESL Pro League Season 18,ORKS,Overpass,16 - 6,W
51,Astralis,31/08/23,ESL Pro League Season 18,ORKS,Nuke,16 - 5,W
52,Astralis,25/08/23,Pinnacle Cup V,00NATION,Nuke,9 - 16,L
53,Astralis,25/08/23,Pinnacle Cup V,00NATION,Overpass,28 - 26,W
54,Astralis,25/08/23,Pinnacle Cup V,00NATION,Mirage,11 - 16,L
55,Astralis,04/08/23,IEM Cologne 2023,HEROIC,Inferno,16 - 11,W
56,Astralis,04/08/23,IEM Cologne 2023,HEROIC,Ancient,16 - 7,W
57,Astralis,01/08/23,IEM Cologne 2023,MOUZ,Nuke,16 - 11,W
58,Astralis,01/08/23,IEM Cologne 2023,MOUZ,Ancient,16 - 8,W
59,Astralis,29/07/23,IEM Cologne 2023,G2,Nuke,9 - 16,L
60,Astralis,29/07/23,IEM Cologne 2023,G2,Inferno,13 - 16,L
61,Astralis,29/07/23,IEM Cologne 2023,G2,Ancient,16 - 12,W
62,Astralis,26/07/23,IEM Cologne 2023 Play-in,Liquid,Ancient,16 - 10,W
63,Astralis,21/07/23,BLAST Premier Fall Groups 2023,Complexity,Overpass,16 - 4,W
64,Astralis,21/07/23,BLAST Premier Fall Groups 2023,Complexity,Vertigo,16 - 12,W
65,Astralis,14/07/23,BLAST Premier Fall Groups 2023,Natus Vincere,Overpass,12 - 16,L
66,Astralis,14/07/23,BLAST Premier Fall Groups 2023,Natus Vincere,Nuke,6 - 16,L
67,Astralis,14/07/23,BLAST Premier Fall Groups 2023,Natus Vincere,Ancient,16 - 8,W
68,Astralis,11/07/23,Gamers8 2023 Europe Open Qualifier 2,ECLOT,Vertigo,16 - 11,W
69,Astralis,07/06/23,BLAST Premier Spring Final 2023,FaZe,Mirage,6 - 16,L
70,Astralis,07/06/23,BLAST Premier Spring Final 2023,FaZe,Overpass,5 - 16,L
71,Astralis,31/05/23,IEM Dallas 2023,ENCE,Mirage,12 - 16,L
72,Astralis,31/05/23,IEM Dallas 2023,ENCE,Nuke,17 - 19,L
73,Astralis,31/05/23,IEM Dallas 2023,ENCE,Overpass,16 - 12,W
74,Astralis,29/05/23,IEM Dallas 2023,Liquid,Overpass,19 - 17,W
75,Astralis,25/05/23,CCT South Europe Series 4,OG,Ancient,16 - 13,W
76,Astralis,25/05/23,CCT South Europe Series 4,OG,Mirage,10 - 16,L
77,Astralis,25/05/23,CCT South Europe Series 4,OG,Overpass,16 - 3,W
78,Astralis,23/05/23,CCT South Europe Series 4,Iron Branch,Ancient,16 - 10,W
79,Astralis,23/05/23,CCT South Europe Series 4,Iron Branch,Inferno,16 - 8,W
80,Astralis,17/05/23,Gamers8 2023 Europe Open Qualifier 1,Movistar Riders,Vertigo,16 - 10,W
81,Astralis,03/05/23,Brazy Party 2023,Cloud9,Inferno,12 - 16,L
82,Astralis,03/05/23,Brazy Party 2023,Cloud9,Vertigo,7 - 16,L
83,Astralis,03/05/23,Brazy Party 2023,Cloud9,Overpass,16 - 5,W
84,Astralis,01/05/23,Brazy Party 2023,Apeks,Ancient,19 - 16,W
85,Astralis,01/05/23,Brazy Party 2023,Apeks,Overpass,12 - 16,L
86,Astralis,01/05/23,Brazy Party 2023,Apeks,Mirage,19 - 17,W
87,Astralis,29/04/23,Brazy Party 2023,SAW,Inferno,8 - 16,L
88,Astralis,29/04/23,Brazy Party 2023,SAW,Nuke,16 - 4,W
