,team,data,match,opponent,map_map,result,w_l
0,9z,09/12/22,ESL Brazil Premier League Season 13,ODDIK,Nuke,22 - 25,L
1,9z,07/12/22,ESL Brazil Premier League Season 13,Sharks,Dust2,9 - 16,L
2,9z,03/11/22,IEM Rio Major 2022 Challengers Stage,fnatic,Nuke,14 - 16,L
3,9z,01/11/22,IEM Rio Major 2022 Challengers Stage,Evil Geniuses,Nuke,19 - 17,W
4,9z,31/10/22,IEM Rio Major 2022 Challengers Stage,GamerLegion,Inferno,6 - 16,L
5,9z,15/10/22,Flow FiReLEAGUE 2022 Global Finals,MIBR,Inferno,16 - 5,W
6,9z,06/10/22,IEM Road to Rio 2022 Americas RMR,Evil Geniuses,Mirage,13 - 16,L
7,9z,05/10/22,IEM Road to Rio 2022 Americas RMR,00NATION,Overpass,19 - 16,W
8,9z,18/09/22,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier,Fluxo,Nuke,13 - 16,L
9,9z,15/09/22,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier,Fluxo,Dust2,16 - 7,W
10,9z,28/08/22,CCT South America Series 1,paiN,Nuke,9 - 16,L
11,9z,25/08/22,CCT South America Series 1,Stars Horizon,Dust2,16 - 13,W
12,9z,22/08/22,IEM Road to Rio 2022 South America Open Qualifier 2,Case,Mirage,16 - 7,W
13,9z,22/08/22,IEM Road to Rio 2022 South America Open Qualifier 2,Sharks,Dust2,16 - 11,W
14,9z,05/08/22,Flow FiReLEAGUE 2022 Finals,WINDINGO,Nuke,16 - 3,W
15,9z,04/08/22,Flow FiReLEAGUE 2022 Finals,Isurus,Dust2,16 - 9,W
16,9z,28/07/22,KaBuM! Challenge Cup 1,The Union,Dust2,16 - 4,W
17,9z,28/07/22,KaBuM! Challenge Cup 1,Star Games,Dust2,16 - 5,W
18,9z,09/07/22,Flow FiReLEAGUE 2022,WAP,Nuke,16 - 10,W
19,9z,26/06/22,Roobet Cup 2022,FURIA,Mirage,19 - 17,W
20,9z,23/06/22,Roobet Cup 2022,FURIA,Inferno,16 - 10,W
21,9z,09/05/22,PGL Major Antwerp 2022 Challengers Stage,MIBR,Overpass,14 - 16,L
22,9z,24/04/22,IEM Dallas 2022 South America Closed Qualifier,Imperial,Inferno,7 - 16,L
23,9z,23/04/22,IEM Dallas 2022 South America Closed Qualifier,Imperial,Dust2,16 - 12,W
