,team,data,match,opponent,map_map,result,w_l
62,Bad News Kangaroos,23/02/24,IEM Dallas 2024 Oceania Closed Qualifier,Rooster,Vertigo,8 - 13,L
63,Bad News Kangaroos,22/02/24,IEM Dallas 2024 Oceania Closed Qualifier,Grayhound,Inferno,6 - 13,L
64,Bad News Kangaroos,22/02/24,IEM Dallas 2024 Oceania Closed Qualifier,Grayhound,Mirage,7 - 13,L
65,Bad News Kangaroos,21/02/24,ESL Challenger League Season 47 Oceania,Grayhound,Vertigo,3 - 13,L
66,Bad News Kangaroos,25/01/24,ESL Pro League Season 19 Oceania Open Qualifier,Vantage,Anubis,19 - 16,W
67,Bad News Kangaroos,25/01/24,ESL Pro League Season 19 Oceania Open Qualifier,Vantage,Vertigo,13 - 4,W
68,Bad News Kangaroos,22/01/24,IEM Chengdu 2024 Oceania Closed Qualifier,Rooster,Inferno,9 - 13,L
69,Bad News Kangaroos,22/01/24,IEM Chengdu 2024 Oceania Closed Qualifier,Rooster,Anubis,3 - 13,L
70,Bad News Kangaroos,22/01/24,IEM Chengdu 2024 Oceania Closed Qualifier,Rooster,Vertigo,13 - 9,W
71,Bad News Kangaroos,21/01/24,PGL CS2 Major Copenhagen 2024 Oceania RMR Closed Qualifier,Grayhound,Anubis,3 - 13,L
72,Bad News Kangaroos,21/01/24,PGL CS2 Major Copenhagen 2024 Oceania RMR Closed Qualifier,Grayhound,Vertigo,9 - 13,L
73,Bad News Kangaroos,19/01/24,PGL CS2 Major Copenhagen 2024 Oceania RMR Closed Qualifier,Grayhound,Inferno,13 - 10,W
