,team,data,match,opponent,map_map,result,w_l
0,Nouns,10/04/24,ESL Challenger League Season 47 North America,MIGHT,Nuke,13 - 4,W
1,Nouns,05/04/24,ESL Challenger League Season 47 North America,LAG,Vertigo,5 - 13,L
2,Nouns,04/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Inferno,11 - 13,L
3,Nouns,02/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Inferno,13 - 5,W
4,Nouns,28/03/24,ESL Challenger League Season 47 North America,NRG,Nuke,13 - 9,W
5,Nouns,27/03/24,ESL Challenger League Season 47 North America,Party Astronauts,Inferno,13 - 8,W
6,Nouns,21/03/24,ESL Challenger League Season 47 North America,Mythic,Mirage,13 - 10,W
7,Nouns,15/03/24,ESL Challenger League Season 47 North America,M80,Mirage,13 - 10,W
8,Nouns,01/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,FURIA,Inferno,9 - 13,L
9,Nouns,26/02/24,IEM Dallas 2024 North America Closed Qualifier,BOSS,Vertigo,13 - 10,W
10,Nouns,04/02/24,Ace North American Masters Spring 2024 - BLAST Premier Qualifier,Wildcard,Inferno,11 - 13,L
11,Nouns,01/02/24,Ace North American Masters Spring 2024 - BLAST Premier Qualifier,timbermen,Vertigo,23 - 25,L
12,Nouns,19/01/24,IEM Chengdu 2024 North America Open Qualifier 2,Wildcard,Inferno,7 - 13,L
13,Nouns,18/01/24,IEM Chengdu 2024 North America Open Qualifier 2,Zomblers,Vertigo,13 - 8,W
14,Nouns,15/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,Carpe Diem,Mirage,13 - 5,W
15,Nouns,14/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,NRG,Inferno,13 - 8,W
16,Nouns,13/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,Liquid,Nuke,10 - 13,L
17,Nouns,10/04/24,ESL Challenger League Season 47 North America,MIGHT,Nuke,13 - 4,W
18,Nouns,05/04/24,ESL Challenger League Season 47 North America,LAG,Vertigo,5 - 13,L
19,Nouns,04/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Inferno,11 - 13,L
20,Nouns,04/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Overpass,8 - 13,L
21,Nouns,02/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Inferno,13 - 5,W
22,Nouns,02/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Mirage,13 - 11,W
23,Nouns,02/04/24,ESL Challenger Jönköping 2024 North America Closed Qualifier,Party Astronauts,Ancient,15 - 19,L
24,Nouns,28/03/24,ESL Challenger League Season 47 North America,NRG,Nuke,13 - 9,W
25,Nouns,27/03/24,ESL Challenger League Season 47 North America,Party Astronauts,Inferno,13 - 8,W
26,Nouns,21/03/24,ESL Challenger League Season 47 North America,Mythic,Mirage,13 - 10,W
27,Nouns,15/03/24,ESL Challenger League Season 47 North America,M80,Mirage,13 - 10,W
28,Nouns,01/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,FURIA,Inferno,9 - 13,L
29,Nouns,26/02/24,IEM Dallas 2024 North America Closed Qualifier,BOSS,Vertigo,13 - 10,W
30,Nouns,26/02/24,IEM Dallas 2024 North America Closed Qualifier,BOSS,Mirage,13 - 11,W
31,Nouns,04/02/24,Ace North American Masters Spring 2024 - BLAST Premier Qualifier,Wildcard,Inferno,11 - 13,L
32,Nouns,04/02/24,Ace North American Masters Spring 2024 - BLAST Premier Qualifier,Wildcard,Vertigo,13 - 9,W
33,Nouns,04/02/24,Ace North American Masters Spring 2024 - BLAST Premier Qualifier,Wildcard,Overpass,12 - 16,L
34,Nouns,01/02/24,Ace North American Masters Spring 2024 - BLAST Premier Qualifier,timbermen,Vertigo,23 - 25,L
35,Nouns,19/01/24,IEM Chengdu 2024 North America Open Qualifier 2,Wildcard,Inferno,7 - 13,L
36,Nouns,19/01/24,IEM Chengdu 2024 North America Open Qualifier 2,Wildcard,Nuke,3 - 13,L
37,Nouns,19/01/24,IEM Chengdu 2024 North America Open Qualifier 2,Wildcard,Overpass,13 - 7,W
38,Nouns,18/01/24,IEM Chengdu 2024 North America Open Qualifier 2,Zomblers,Vertigo,13 - 8,W
