,team,data,match,opponent,map_map,result,w_l
0,Alliance,30/12/23,Betswap Winter Cup 2023,The Witchers,Mirage,6 - 13,L
1,Alliance,28/12/23,Betswap Winter Cup 2023,Rhyno,Inferno,13 - 6,W
2,Alliance,17/12/23,LuckyCasino Cup 2023,Angel numbers,Ancient,13 - 9,W
3,Alliance,17/12/23,LuckyCasino Cup 2023,Onliners5,Vertigo,13 - 10,W
4,Alliance,09/12/23,Svenska Elitserien Fall 2023 Finals,Kappa Bar,Anubis,13 - 9,W
5,Alliance,03/12/23,Svenska Cupen 2023,Ninjas in Pyjamas,Ancient,6 - 13,L
6,Alliance,01/12/23,Svenska Cupen 2023,The Prodigies SE,Overpass,13 - 11,W
7,Alliance,21/11/23,Svenska Elitserien Fall 2023,Lemondogs,Mirage,13 - 9,W
8,Alliance,18/11/23,LEON TEAMPLAY Season 2,ARCRED,Mirage,11 - 13,L
9,Alliance,16/11/23,LEON TEAMPLAY Season 2,Espionage,Inferno,13 - 8,W
10,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Lilmix,Overpass,13 - 7,W
11,Alliance,11/11/23,A1 Gaming League Season 7,Gucci Academy,Overpass,24 - 28,L
12,Alliance,01/11/23,YaLLa Compass Fall 2023 Contenders,500,Anubis,16 - 14,W
13,Alliance,23/10/23,YaLLa Compass Fall 2023 Contenders,JANO,Overpass,13 - 11,W
14,Alliance,16/10/23,YaLLa Compass Fall 2023 Contenders,EYEBALLERS,Inferno,13 - 16,L
15,Alliance,08/10/23,A1 Gaming League Season 7,Sangal,Mirage,13 - 11,W
16,Alliance,01/10/23,MEO XL Cup 2023,MIBR,Vertigo,8 - 16,L
17,Alliance,30/12/23,Betswap Winter Cup 2023,The Witchers,Mirage,6 - 13,L
18,Alliance,30/12/23,Betswap Winter Cup 2023,The Witchers,Ancient,7 - 13,L
19,Alliance,28/12/23,Betswap Winter Cup 2023,Rhyno,Inferno,13 - 6,W
20,Alliance,28/12/23,Betswap Winter Cup 2023,Rhyno,Anubis,13 - 9,W
21,Alliance,17/12/23,LuckyCasino Cup 2023,Angel numbers,Ancient,13 - 9,W
22,Alliance,17/12/23,LuckyCasino Cup 2023,Angel numbers,Inferno,13 - 9,W
23,Alliance,17/12/23,LuckyCasino Cup 2023,Onliners5,Vertigo,13 - 10,W
24,Alliance,17/12/23,LuckyCasino Cup 2023,Onliners5,Mirage,16 - 14,W
25,Alliance,17/12/23,LuckyCasino Cup 2023,Onliners5,Anubis,11 - 13,L
26,Alliance,09/12/23,Svenska Elitserien Fall 2023 Finals,Kappa Bar,Anubis,13 - 9,W
27,Alliance,09/12/23,Svenska Elitserien Fall 2023 Finals,Kappa Bar,Mirage,13 - 2,W
28,Alliance,03/12/23,Svenska Cupen 2023,Ninjas in Pyjamas,Ancient,6 - 13,L
29,Alliance,03/12/23,Svenska Cupen 2023,Ninjas in Pyjamas,Overpass,9 - 13,L
30,Alliance,03/12/23,Svenska Cupen 2023,Ninjas in Pyjamas,Inferno,13 - 5,W
31,Alliance,01/12/23,Svenska Cupen 2023,The Prodigies SE,Overpass,13 - 11,W
32,Alliance,01/12/23,Svenska Cupen 2023,The Prodigies SE,Inferno,9 - 13,L
33,Alliance,01/12/23,Svenska Cupen 2023,The Prodigies SE,Vertigo,13 - 10,W
34,Alliance,21/11/23,Svenska Elitserien Fall 2023,Lemondogs,Mirage,13 - 9,W
35,Alliance,21/11/23,Svenska Elitserien Fall 2023,Lemondogs,Anubis,13 - 10,W
36,Alliance,18/11/23,LEON TEAMPLAY Season 2,ARCRED,Mirage,11 - 13,L
37,Alliance,18/11/23,LEON TEAMPLAY Season 2,ARCRED,Vertigo,11 - 13,L
38,Alliance,18/11/23,LEON TEAMPLAY Season 2,ARCRED,Anubis,13 - 4,W
39,Alliance,16/11/23,LEON TEAMPLAY Season 2,Espionage,Inferno,13 - 8,W
40,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Lilmix,Overpass,13 - 7,W
41,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Lilmix,Mirage,5 - 13,L
42,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Lilmix,Anubis,13 - 5,W
43,Alliance,11/11/23,A1 Gaming League Season 7,Gucci Academy,Overpass,24 - 28,L
44,Alliance,11/11/23,A1 Gaming League Season 7,Gucci Academy,Inferno,13 - 8,W
45,Alliance,11/11/23,A1 Gaming League Season 7,Gucci Academy,Mirage,4 - 13,L
46,Alliance,01/11/23,YaLLa Compass Fall 2023 Contenders,500,Anubis,16 - 14,W
47,Alliance,01/11/23,YaLLa Compass Fall 2023 Contenders,500,Ancient,13 - 4,W
48,Alliance,23/10/23,YaLLa Compass Fall 2023 Contenders,JANO,Overpass,13 - 11,W
49,Alliance,23/10/23,YaLLa Compass Fall 2023 Contenders,JANO,Anubis,13 - 11,W
50,Alliance,23/10/23,YaLLa Compass Fall 2023 Contenders,JANO,Mirage,10 - 13,L
51,Alliance,16/10/23,YaLLa Compass Fall 2023 Contenders,EYEBALLERS,Inferno,13 - 16,L
52,Alliance,16/10/23,YaLLa Compass Fall 2023 Contenders,EYEBALLERS,Mirage,10 - 13,L
53,Alliance,16/10/23,YaLLa Compass Fall 2023 Contenders,EYEBALLERS,Overpass,13 - 10,W
54,Alliance,08/10/23,A1 Gaming League Season 7,Sangal,Mirage,13 - 11,W
55,Alliance,08/10/23,A1 Gaming League Season 7,Sangal,Anubis,13 - 11,W
56,Alliance,01/10/23,MEO XL Cup 2023,MIBR,Vertigo,8 - 16,L
57,Alliance,01/10/23,MEO XL Cup 2023,MIBR,Mirage,14 - 16,L
58,Alliance,01/10/23,MEO XL Cup 2023,MIBR,Ancient,6 - 16,L
59,Alliance,01/10/23,MEO XL Cup 2023,MIBR,Anubis,16 - 13,W
60,Alliance,29/12/23,Betswap Winter Cup 2023,Illuminar,Anubis,13 - 8,W
61,Alliance,26/12/23,Betswap Winter Cup 2023,VP.Prodigy,Anubis,7 - 13,L
62,Alliance,17/12/23,LuckyCasino Cup 2023,Lilmix,Mirage,13 - 1,W
63,Alliance,11/12/23,YaLLa Compass Fall 2023,Sprout,Inferno,11 - 13,L
64,Alliance,06/12/23,YaLLa Compass Fall 2023,Sprout,Overpass,13 - 6,W
65,Alliance,02/12/23,Svenska Cupen 2023,EYEBALLERS,Inferno,14 - 16,L
66,Alliance,29/11/23,YaLLa Compass Fall 2023,Espionage,Mirage,13 - 6,W
67,Alliance,20/11/23,YaLLa Compass Fall 2023,IKLA,Inferno,13 - 2,W
68,Alliance,17/11/23,LEON TEAMPLAY Season 2,GODSENT,Inferno,4 - 13,L
69,Alliance,14/11/23,YaLLa Compass Fall 2023,9 Pandas,Overpass,11 - 13,L
70,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Kappa Bar,Inferno,13 - 4,W
71,Alliance,08/11/23,YaLLa Compass Fall 2023 Contenders,Anonymo,Inferno,13 - 10,W
72,Alliance,28/10/23,A1 Gaming League Season 7,Anonymo,Ancient,13 - 11,W
73,Alliance,21/10/23,A1 Gaming League Season 7,B8,Mirage,13 - 11,W
74,Alliance,15/10/23,A1 Gaming League Season 7,ARCRED,Inferno,10 - 13,L
75,Alliance,04/10/23,BLAST Premier Fall Showdown 2023 Europe,ENCE,Vertigo,6 - 16,L
76,Alliance,30/09/23,MEO XL Cup 2023,ALTERNATE aTTaX,Ancient,16 - 8,W
77,Alliance,29/12/23,Betswap Winter Cup 2023,Illuminar,Anubis,13 - 8,W
78,Alliance,29/12/23,Betswap Winter Cup 2023,Illuminar,Ancient,13 - 2,W
79,Alliance,26/12/23,Betswap Winter Cup 2023,VP.Prodigy,Anubis,7 - 13,L
80,Alliance,26/12/23,Betswap Winter Cup 2023,VP.Prodigy,Overpass,11 - 13,L
81,Alliance,26/12/23,Betswap Winter Cup 2023,VP.Prodigy,Ancient,13 - 10,W
82,Alliance,17/12/23,LuckyCasino Cup 2023,Lilmix,Mirage,13 - 1,W
83,Alliance,17/12/23,LuckyCasino Cup 2023,Lilmix,Ancient,13 - 4,W
84,Alliance,17/12/23,LuckyCasino Cup 2023,Lilmix,Anubis,9 - 13,L
85,Alliance,11/12/23,YaLLa Compass Fall 2023,Sprout,Inferno,11 - 13,L
86,Alliance,11/12/23,YaLLa Compass Fall 2023,Sprout,Ancient,11 - 13,L
87,Alliance,06/12/23,YaLLa Compass Fall 2023,Sprout,Overpass,13 - 6,W
88,Alliance,06/12/23,YaLLa Compass Fall 2023,Sprout,Inferno,12 - 16,L
89,Alliance,06/12/23,YaLLa Compass Fall 2023,Sprout,Ancient,16 - 12,W
90,Alliance,02/12/23,Svenska Cupen 2023,EYEBALLERS,Inferno,14 - 16,L
91,Alliance,02/12/23,Svenska Cupen 2023,EYEBALLERS,Vertigo,6 - 13,L
92,Alliance,29/11/23,YaLLa Compass Fall 2023,Espionage,Mirage,13 - 6,W
93,Alliance,29/11/23,YaLLa Compass Fall 2023,Espionage,Inferno,13 - 1,W
94,Alliance,20/11/23,YaLLa Compass Fall 2023,IKLA,Inferno,13 - 2,W
95,Alliance,20/11/23,YaLLa Compass Fall 2023,IKLA,Vertigo,13 - 10,W
96,Alliance,20/11/23,YaLLa Compass Fall 2023,IKLA,Ancient,11 - 13,L
97,Alliance,17/11/23,LEON TEAMPLAY Season 2,GODSENT,Inferno,4 - 13,L
98,Alliance,17/11/23,LEON TEAMPLAY Season 2,GODSENT,Ancient,10 - 13,L
99,Alliance,14/11/23,YaLLa Compass Fall 2023,9 Pandas,Overpass,11 - 13,L
100,Alliance,14/11/23,YaLLa Compass Fall 2023,9 Pandas,Ancient,8 - 13,L
101,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Kappa Bar,Inferno,13 - 4,W
102,Alliance,11/11/23,Subway Suberior League Fall 2023 Finals,Kappa Bar,Mirage,13 - 6,W
103,Alliance,08/11/23,YaLLa Compass Fall 2023 Contenders,Anonymo,Inferno,13 - 10,W
104,Alliance,08/11/23,YaLLa Compass Fall 2023 Contenders,Anonymo,Overpass,13 - 10,W
105,Alliance,28/10/23,A1 Gaming League Season 7,Anonymo,Ancient,13 - 11,W
106,Alliance,28/10/23,A1 Gaming League Season 7,Anonymo,Inferno,13 - 7,W
107,Alliance,21/10/23,A1 Gaming League Season 7,B8,Mirage,13 - 11,W
108,Alliance,21/10/23,A1 Gaming League Season 7,B8,Ancient,6 - 13,L
109,Alliance,21/10/23,A1 Gaming League Season 7,B8,Inferno,19 - 17,W
110,Alliance,15/10/23,A1 Gaming League Season 7,ARCRED,Inferno,10 - 13,L
111,Alliance,15/10/23,A1 Gaming League Season 7,ARCRED,Ancient,6 - 13,L
112,Alliance,04/10/23,BLAST Premier Fall Showdown 2023 Europe,ENCE,Vertigo,6 - 16,L
113,Alliance,04/10/23,BLAST Premier Fall Showdown 2023 Europe,ENCE,Ancient,13 - 16,L
114,Alliance,30/09/23,MEO XL Cup 2023,ALTERNATE aTTaX,Ancient,16 - 8,W
115,Alliance,30/09/23,MEO XL Cup 2023,ALTERNATE aTTaX,Anubis,16 - 13,W
