,team,data,match,opponent,map_map,result,w_l
0,ECSTATIC,04/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,JANO,Anubis,13 - 10,W
1,ECSTATIC,22/03/24,PGL CS2 Major Copenhagen 2024,FURIA,Ancient,13 - 7,W
2,ECSTATIC,21/03/24,PGL CS2 Major Copenhagen 2024,MOUZ,Overpass,11 - 13,L
3,ECSTATIC,18/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Lynn Vision,Overpass,13 - 8,W
4,ECSTATIC,17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Cloud9,Ancient,10 - 13,L
5,ECSTATIC,03/03/24,IEM Dallas 2024 Europe Open Qualifier 1,Preasy,Ancient,8 - 13,L
6,ECSTATIC,03/03/24,IEM Dallas 2024 Europe Open Qualifier 1,SINNERS,Overpass,13 - 4,W
7,ECSTATIC,02/03/24,RES Regional Series 1 Europe,PARIVISION,Vertigo,13 - 6,W
8,ECSTATIC,22/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Guild Eagles,Overpass,13 - 5,W
9,ECSTATIC,20/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,OG,Inferno,13 - 11,W
10,ECSTATIC,19/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Monte,Anubis,13 - 9,W
11,ECSTATIC,07/02/24,European Pro League Season 13,TSM,Inferno,13 - 5,W
12,ECSTATIC,03/02/24,Pelaajat Series Spring 2024 Nordics Open Qualifier 2,Espionage,Ancient,7 - 13,L
13,ECSTATIC,28/01/24,European Pro League Season 13,Sangal,Ancient,16 - 12,W
14,ECSTATIC,21/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Decider Qualifier,PERA,Nuke,13 - 11,W
15,ECSTATIC,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Permitta,Anubis,13 - 5,W
16,ECSTATIC,18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Nexus,Nuke,13 - 11,W
