,team,data,match,opponent,map_map,result,w_l
0,RED Canids,05/12/23,CCT 2023 Online Finals 5,SAW,Overpass,1 - 13,L
1,RED Canids,02/12/23,CCT 2023 Online Finals 5,Legacy,Anubis,19 - 15,W
2,RED Canids,24/11/23,CBCS Invitational 2023,Case,Mirage,5 - 13,L
3,RED Canids,20/11/23,EPL World Series Americas Season 4,Sharks,Mirage,13 - 4,W
4,RED Canids,18/11/23,EPL World Series Americas Season 4,Flamengo,Nuke,13 - 5,W
5,RED Canids,14/11/23,EPL World Series Americas Season 4,Flamengo,Mirage,13 - 7,W
6,RED Canids,05/11/23,Copa BetBoom 2023,BESTIA,Overpass,13 - 5,W
7,RED Canids,02/11/23,CBCS 2023 Season 3,Fluxo,Vertigo,13 - 10,W
8,RED Canids,31/10/23,Copa BetBoom 2023,Sharks,Nuke,13 - 7,W
9,RED Canids,28/10/23,Copa BetBoom 2023,Solid,Anubis,13 - 6,W
10,RED Canids,27/10/23,Copa BetBoom 2023,ODDIK,Vertigo,13 - 2,W
11,RED Canids,26/10/23,CBCS 2023 Season 3,W7M,Mirage,13 - 2,W
12,RED Canids,23/10/23,ESL Challenger Atlanta 2023 South America Closed Qualifier,BESTIA,Ancient,6 - 13,L
13,RED Canids,22/10/23,ESL Challenger Atlanta 2023 South America Open Qualifier,Sharks,Nuke,16 - 14,W
14,RED Canids,21/10/23,ESL Challenger Atlanta 2023 South America Open Qualifier,BeBold,Ancient,13 - 10,W
15,RED Canids,19/10/23,ESL Challenger Jönköping 2023 South America Closed Qualifier,Sharks,Anubis,12 - 16,L
16,RED Canids,28/06/23,Liga GG.BET Season 1,Solid,Inferno,10 - 16,L
17,RED Canids,17/06/23,CBCS 2023 Season 1,Solid,Inferno,13 - 16,L
18,RED Canids,14/06/23,CBCS 2023 Season 1,INTZ,Nuke,16 - 7,W
19,RED Canids,06/06/23,Pinnacle Cup Brasil 1,O PLANO,Nuke,14 - 16,L
20,RED Canids,03/06/23,ESL Brazil Premier League Season 14,Imperial,Nuke,7 - 16,L
21,RED Canids,01/06/23,Pinnacle Cup Brasil 1,The Union,Anubis,16 - 11,W
22,RED Canids,31/05/23,Pinnacle Cup Brasil 1,TropiCaos,Mirage,14 - 16,L
23,RED Canids,29/05/23,1XPLORE Latin America Cup 1,INTZ,Mirage,16 - 12,W
24,RED Canids,26/05/23,Pinnacle Cup Brasil 1,MIBR Academy,Nuke,13 - 16,L
25,RED Canids,24/05/23,ESL Brazil Premier League Season 14,00NATION,Ancient,9 - 16,L
26,RED Canids,04/05/23,CCT South America Series 7,INTZ,Inferno,11 - 16,L
27,RED Canids,28/04/23,CCT South America Series 7,ex-Corinthians Academy,Inferno,16 - 10,W
28,RED Canids,24/04/23,CCT South America Series 7,paiN Academy,Ancient,9 - 16,L
29,RED Canids,14/04/23,CCT South America Series 6,Fluxo,Nuke,14 - 16,L
30,RED Canids,01/04/23,CCT South America Series 6,INTZ,Nuke,5 - 16,L
31,RED Canids,28/03/23,CCT South America Series 6,Fuscão 1500,Ancient,16 - 6,W
32,RED Canids,25/03/23,CCT South America Series 6,ODDIK,Anubis,16 - 6,W
33,RED Canids,24/03/23,EPL World Series Americas Season 3,ODDIK,Nuke,12 - 16,L
34,RED Canids,20/03/23,EPL World Series Americas Season 3,Corinthians,Nuke,16 - 14,W
35,RED Canids,17/03/23,CCT South America Series 5,Corinthians,Inferno,16 - 12,W
36,RED Canids,15/03/23,CCT South America Series 5,ODDIK,Mirage,16 - 6,W
37,RED Canids,23/02/23,TG Masters Spring 2023 - BLAST Premier Qualifier,Corinthians,Anubis,20 - 22,L
38,RED Canids,18/02/23,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier,Corinthians,Overpass,10 - 16,L
39,RED Canids,18/02/23,BLAST.tv Paris Major 2023 South America RMR Closed Qualifier,Imperial,Inferno,8 - 16,L
40,RED Canids,17/02/23,BLAST.tv Paris Major 2023 South America RMR Open Qualifier 2,Paquetá,Mirage,16 - 9,W
41,RED Canids,15/02/23,BLAST.tv Paris Major 2023 South America RMR Open Qualifier 1,Fuscão 1500,Anubis,17 - 19,L
42,RED Canids,27/01/23,CCT South America Series 4,INTZ,Inferno,16 - 11,W
43,RED Canids,25/01/23,CCT South America Series 4,Flamengo,Ancient,19 - 15,W
44,RED Canids,17/01/23,ESL Pro League Season 17 Conference South America Open Qualifier,Meta,Ancient,11 - 16,L
45,RED Canids,05/12/23,CCT 2023 Online Finals 5,SAW,Overpass,1 - 13,L
46,RED Canids,05/12/23,CCT 2023 Online Finals 5,SAW,Nuke,13 - 16,L
47,RED Canids,02/12/23,CCT 2023 Online Finals 5,Legacy,Anubis,19 - 15,W
48,RED Canids,02/12/23,CCT 2023 Online Finals 5,Legacy,Ancient,13 - 11,W
49,RED Canids,24/11/23,CBCS Invitational 2023,Case,Mirage,5 - 13,L
50,RED Canids,24/11/23,CBCS Invitational 2023,Case,Overpass,16 - 13,W
51,RED Canids,24/11/23,CBCS Invitational 2023,Case,Ancient,11 - 13,L
52,RED Canids,20/11/23,EPL World Series Americas Season 4,Sharks,Mirage,13 - 4,W
53,RED Canids,20/11/23,EPL World Series Americas Season 4,Sharks,Nuke,13 - 6,W
54,RED Canids,18/11/23,EPL World Series Americas Season 4,Flamengo,Nuke,13 - 5,W
55,RED Canids,18/11/23,EPL World Series Americas Season 4,Flamengo,Overpass,13 - 8,W
56,RED Canids,14/11/23,EPL World Series Americas Season 4,Flamengo,Mirage,13 - 7,W
57,RED Canids,14/11/23,EPL World Series Americas Season 4,Flamengo,Ancient,13 - 1,W
58,RED Canids,05/11/23,Copa BetBoom 2023,BESTIA,Overpass,13 - 5,W
59,RED Canids,05/11/23,Copa BetBoom 2023,BESTIA,Ancient,13 - 11,W
60,RED Canids,02/11/23,CBCS 2023 Season 3,Fluxo,Vertigo,13 - 10,W
61,RED Canids,02/11/23,CBCS 2023 Season 3,Fluxo,Overpass,13 - 10,W
62,RED Canids,31/10/23,Copa BetBoom 2023,Sharks,Nuke,13 - 7,W
