,team,data,match,opponent,map_map,result,w_l
0,FORZE,12/12/23,YaLLa Compass Fall 2023,9INE,Ancient,13 - 16,L
1,FORZE,10/12/23,ESL Challenger League Season 46 Europe,3DMAX,Inferno,7 - 13,L
2,FORZE,08/12/23,ESL Challenger League Season 46 Europe,Apeks,Anubis,13 - 8,W
3,FORZE,07/12/23,YaLLa Compass Fall 2023,EYEBALLERS,Mirage,13 - 11,W
4,FORZE,05/12/23,ESL Challenger League Season 46 Europe,Movistar Riders,Inferno,13 - 11,W
5,FORZE,28/11/23,YaLLa Compass Fall 2023,GODSENT,Inferno,19 - 16,W
6,FORZE,19/11/23,BetBoom Dacha 2023 Closed Qualifier,9INE,Anubis,14 - 16,L
7,FORZE,17/11/23,ESL Challenger Atlanta 2023 Europe Closed Qualifier,FTW,Nuke,13 - 8,W
8,FORZE,16/11/23,ESL Challenger Atlanta 2023 Europe Closed Qualifier,PERA,Inferno,13 - 5,W
9,FORZE,15/11/23,ESL Challenger Atlanta 2023 Europe Open Qualifier,Space,Overpass,13 - 7,W
10,FORZE,15/11/23,CCT East Europe Series 4,ALTERNATE aTTaX,Inferno,13 - 3,W
11,FORZE,12/11/23,CCT East Europe Series 4,The Witchers,Ancient,13 - 9,W
12,FORZE,09/11/23,CCT East Europe Series 4,Zero Tenacity,Mirage,13 - 8,W
13,FORZE,08/11/23,CCT East Europe Series 4,Pompa,Mirage,17 - 19,L
14,FORZE,06/11/23,CCT East Europe Series 4,Aurora Young Blud,Mirage,13 - 9,W
15,FORZE,03/11/23,CCT Central Europe Series 8,PGE Turow,Anubis,13 - 7,W
16,FORZE,31/10/23,ESL Challenger League Season 46 Europe,Monte,Mirage,11 - 13,L
17,FORZE,29/10/23,CCT Central Europe Series 8,The Chosen Few,Mirage,11 - 13,L
18,FORZE,24/10/23,ESL Challenger League Season 46 Europe,Falcons,Nuke,16 - 13,W
19,FORZE,19/10/23,CCT East Europe Series 3,Falcons,Mirage,13 - 6,W
20,FORZE,16/10/23,CCT East Europe Series 3,The Prodigies SE,Mirage,13 - 10,W
21,FORZE,12/10/23,ESL Challenger League Season 46 Europe,Space,Nuke,14 - 16,L
22,FORZE,04/10/23,ESL Challenger Jönköping 2023 Europe Open Qualifier,Grindas,Mirage,9 - 13,L
23,FORZE,26/09/23,CCT East Europe Series 2,Apeks,Overpass,8 - 16,L
24,FORZE,17/09/23,CCT East Europe Series 2,Sampi,Inferno,16 - 9,W
25,FORZE,13/09/23,CCT East Europe Series 2,benched,Mirage,16 - 13,W
26,FORZE,26/08/23,PARI Dunav Party 2023,1WIN,Nuke,11 - 16,L
27,FORZE,25/08/23,PARI Dunav Party 2023,Spirit,Anubis,11 - 16,L
28,FORZE,13/08/23,Russian Cybersport League 2023 Finals,HOTU,Vertigo,16 - 10,W
29,FORZE,12/08/23,Russian Cybersport League 2023 Finals,HOTU,Inferno,16 - 12,W
30,FORZE,28/07/23,CCT North Europe Series 6,SINNERS,Ancient,12 - 16,L
31,FORZE,09/06/23,ESL Challenger Katowice 2023,9z,Mirage,16 - 11,W
32,FORZE,30/05/23,CCT 2023 Online Finals 1,ECSTATIC,Nuke,16 - 10,W
33,FORZE,30/05/23,BetBoom Playlist Freedom 2023,Aurora,Inferno,11 - 16,L
34,FORZE,29/05/23,BetBoom Playlist Freedom 2023,Astralis Talent,Anubis,16 - 6,W
35,FORZE,27/05/23,BetBoom Playlist Freedom 2023,Movistar Riders,Overpass,16 - 10,W
36,FORZE,26/05/23,BetBoom Playlist Freedom 2023,Eternal Fire,Inferno,16 - 8,W
37,FORZE,23/05/23,CCT 2023 Online Finals 1,HAVU,Inferno,16 - 11,W
38,FORZE,16/05/23,ESL Challenger League Season 45 Europe,Endpoint,Ancient,16 - 11,W
39,FORZE,10/05/23,BLAST.tv Paris Major 2023 Challengers Stage,FaZe,Nuke,11 - 16,L
40,FORZE,08/05/23,BLAST.tv Paris Major 2023 Challengers Stage,Liquid,Nuke,16 - 14,W
41,FORZE,02/05/23,CCT West Europe Series 3,Looking4Org,Inferno,14 - 16,L
42,FORZE,14/04/23,BLAST.tv Paris Major 2023 Europe RMR B,Aurora,Nuke,16 - 10,W
43,FORZE,12/04/23,BLAST.tv Paris Major 2023 Europe RMR B,Ninjas in Pyjamas,Inferno,16 - 12,W
44,FORZE,11/04/23,BLAST.tv Paris Major 2023 Europe RMR B,Cloud9,Inferno,5 - 16,L
45,FORZE,02/04/23,BetBoom Playlist Urbanistic 2023,MOUZ,Ancient,16 - 11,W
46,FORZE,28/03/23,BetBoom Playlist Urbanistic 2023,Bad News Eagles,Mirage,16 - 14,W
47,FORZE,24/03/23,ESL Pro League Season 17,FaZe,Mirage,6 - 16,L
48,FORZE,19/03/23,ESL Pro League Season 17,ENCE,Anubis,16 - 13,W
49,FORZE,16/03/23,ESL Pro League Season 17,Spirit,Ancient,16 - 4,W
50,FORZE,14/03/23,BetBoom Playlist Urbanistic 2023,500,Anubis,16 - 6,W
51,FORZE,09/03/23,ESL Challenger Melbourne 2023 Europe Closed Qualifier,Aurora,Inferno,16 - 13,W
52,FORZE,08/03/23,ESL Challenger Melbourne 2023 Europe Closed Qualifier,HONORIS,Mirage,11 - 16,L
53,FORZE,07/03/23,ESL Challenger League Season 44 Europe,Let us cook,Overpass,16 - 12,W
54,FORZE,03/03/23,BetBoom Playlist Urbanistic 2023,Falcons,Overpass,14 - 16,L
55,FORZE,22/02/23,CCT West Europe Series 1,iNation,Inferno,12 - 16,L
