,team,data,match,opponent,map_map,result,w_l
0,Mindfreak,01/07/22,ESL Impact Valencia 2022,NAVI Javelins,Vertigo,8 - 16,L
1,Mindfreak,04/06/22,ESL Impact League Season 1 Finals,BIG EQUIPA,Ancient,7 - 16,L
2,Mindfreak,30/05/22,ESL Impact Valencia 2022 North America Open Qualifier,Please Send Help,Inferno,16 - 8,W
3,Mindfreak,01/07/22,ESL Impact Valencia 2022,NAVI Javelins,Vertigo,8 - 16,L
4,Mindfreak,01/07/22,ESL Impact Valencia 2022,NAVI Javelins,Inferno,8 - 16,L
5,Mindfreak,04/06/22,ESL Impact League Season 1 Finals,BIG EQUIPA,Ancient,7 - 16,L
6,Mindfreak,04/06/22,ESL Impact League Season 1 Finals,BIG EQUIPA,Inferno,6 - 16,L
7,Mindfreak,30/05/22,ESL Impact Valencia 2022 North America Open Qualifier,Please Send Help,Inferno,16 - 8,W
8,Mindfreak,30/05/22,ESL Impact Valencia 2022 North America Open Qualifier,Please Send Help,Overpass,13 - 16,L
9,Mindfreak,30/05/22,ESL Impact Valencia 2022 North America Open Qualifier,Please Send Help,Mirage,16 - 9,W
10,Mindfreak,01/07/22,ESL Impact Valencia 2022,Nigma Galaxy,Inferno,6 - 16,L
11,Mindfreak,03/06/22,ESL Impact League Season 1 Finals,CLG Red,Mirage,2 - 16,L
12,Mindfreak,01/07/22,ESL Impact Valencia 2022,Nigma Galaxy,Inferno,6 - 16,L
13,Mindfreak,03/06/22,ESL Impact League Season 1 Finals,CLG Red,Mirage,2 - 16,L
