,team,data,match,opponent,map_map,result,w_l
0,1WIN,17/12/22,CCT Central Europe Series 4,Astralis,Nuke,9 - 16,L
1,1WIN,16/12/22,ESL Challenger League Season 43 Europe Relegation,LDLC,Nuke,16 - 7,W
2,1WIN,23/11/22,ESL Challenger League Season 43 Europe,Bad News Eagles,Ancient,16 - 19,L
3,1WIN,24/10/22,CCT North Europe Series 1,Entropiq,Inferno,5 - 16,L
4,1WIN,23/10/22,CCT North Europe Series 1,SAW,Vertigo,16 - 14,W
5,1WIN,22/10/22,CCT North Europe Series 1,Into the Breach,Overpass,16 - 7,W
6,1WIN,19/10/22,ESL Challenger League Season 42 Europe,Entropiq,Ancient,19 - 17,W
7,1WIN,08/10/22,IEM Road to Rio 2022 Europe RMR A,fnatic,Ancient,9 - 16,L
8,1WIN,06/10/22,IEM Road to Rio 2022 Europe RMR A,G2,Ancient,16 - 13,W
9,1WIN,04/10/22,IEM Road to Rio 2022 Europe RMR A,Spirit,Nuke,9 - 16,L
10,1WIN,17/09/22,ESL Challenger Rotterdam 2022 Europe Closed Qualifier,Tricked,Vertigo,16 - 8,W
11,1WIN,16/09/22,ESL Challenger Rotterdam 2022 Europe Closed Qualifier,Eternal Fire,Vertigo,16 - 13,W
12,1WIN,09/09/22,ESL Challenger Rotterdam 2022 Europe Open Qualifier 1,Looking For Org,Ancient,16 - 5,W
13,1WIN,04/09/22, CCT Central Europe Series 1,MIBR,Nuke,6 - 16,L
14,1WIN,03/09/22, CCT Central Europe Series 1,FORZE,Dust2,19 - 17,W
15,1WIN,31/08/22,ESL Challenger League Season 42 Europe,9INE,Overpass,16 - 13,W
16,1WIN,28/08/22,IEM Road to Rio 2022 Europe Open Qualifier 4,HEET,Vertigo,14 - 16,L
17,1WIN,27/08/22,IEM Road to Rio 2022 Europe Open Qualifier 4,Forward,Nuke,16 - 8,W
18,1WIN,27/08/22,IEM Road to Rio 2022 Europe Open Qualifier 4,premghouls,Overpass,16 - 5,W
19,1WIN,21/08/22,IEM Road to Rio 2022 Europe Open Qualifier 2,SAW,Vertigo,22 - 20,W
20,1WIN,16/08/22,IEM Road to Rio 2022 Europe Open Qualifier 1,AVANGAR,Mirage,8 - 16,L
21,1WIN,25/06/22, ESL Challenger League Season 41 Europe,Movistar Riders,Mirage,16 - 11,W
22,1WIN,23/06/22, ESL Challenger League Season 41 Europe,SAW,Nuke,16 - 9,W
23,1WIN,09/06/22,REPUBLEAGUE Season 3,K23,Ancient,12 - 16,L
