,team,data,match,opponent,map_map,result,w_l
0,9z,12/12/21,BLAST Rising 2021 Latin America,Boca Juniors,Dust2,16 - 6,W
1,9z,10/12/21,BLAST Rising 2021 Latin America,FURIA Academy,Dust2,16 - 5,W
2,9z,09/12/21,ESL Challenger Anaheim 2022 South America Closed Qualifier,Los Grandes,Nuke,16 - 14,W
3,9z,30/11/21,BLAST Rising 2021 Latin America,Redragon,Nuke,16 - 10,W
4,9z,20/11/21,Flow FiReLEAGUE 2021 Finals,paiN,Nuke,16 - 14,W
5,9z,17/11/21,Flow FiReLEAGUE 2021 Finals,Coscu Army,Nuke,16 - 6,W
6,9z,07/11/21,Redragon Latam Series 2021 Super Cup,9z Academy,Nuke,16 - 9,W
7,9z,18/10/21,IEM Winter 2021 Europe Closed Qualifier,Spirit,Nuke,12 - 16,L
8,9z,16/10/21,IEM Winter 2021 Europe Open Qualifier 2,Entropiq,Overpass,16 - 14,W
9,9z,15/10/21,IEM Winter 2021 Europe Open Qualifier 2,Finest,Dust2,16 - 11,W
10,9z,27/09/21,Liga Gamers Club 2021 Serie A September Cup,Liberty,Inferno,16 - 4,W
11,9z,26/09/21,DreamHack Open September 2021 South America,Sharks,Mirage,11 - 16,L
12,9z,22/09/21,DreamHack Open September 2021 South America,Sharks,Nuke,16 - 11,W
13,9z,13/09/21,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier,Bravos,Dust2,16 - 9,W
14,9z,11/09/21,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier,River Plate,Ancient,16 - 13,W
15,9z,10/09/21,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier,River Plate,Nuke,16 - 5,W
16,9z,06/09/21,Aorus League 2021 Season 3 Southern Cone,Furious,Mirage,16 - 12,W
17,9z,30/08/21,Alpha Pro League 2021,Boca Juniors,Ancient,16 - 5,W
18,9z,28/08/21,Flow FiReLEAGUE 2021 Southern Cone,River Plate,Nuke,16 - 6,W
19,9z,26/08/21,Alpha Pro League 2021,Leviatan,Dust2,16 - 6,W
20,9z,25/08/21,Aorus League 2021 Season 3 Southern Cone,Meta PY,Ancient,16 - 8,W
21,9z,21/08/21,Flow FiReLEAGUE 2021 Southern Cone,Furious,Mirage,16 - 7,W
22,9z,15/08/21,Redragon Latam Series 2021 Season 1 Southern Cone,River Plate,Nuke,16 - 9,W
