,team,data,match,opponent,map_map,result,w_l
0,KOI,05/12/23,ESL Challenger League Season 46 Europe,FORZE,Inferno,11 - 13,L
1,KOI,17/11/23,ESL Challenger Atlanta 2023 Europe Closed Qualifier,Aurora,Anubis,13 - 10,W
2,KOI,16/11/23,ESL Challenger Atlanta 2023 Europe Closed Qualifier,Space,Anubis,13 - 9,W
3,KOI,16/11/23,PARI Please 2023,MIBR,Vertigo,8 - 13,L
4,KOI,11/11/23,ESL Challenger League Season 46 Europe,Betera,Ancient,13 - 11,W
5,KOI,07/11/23,ESL Challenger League Season 46 Europe,FORZE,Anubis,11 - 13,L
6,KOI,30/10/23,Roobet Cup 2023,Monte,Overpass,1 - 13,L
7,KOI,27/10/23,Roobet Cup 2023,Virtus.pro,Overpass,6 - 13,L
8,KOI,25/10/23,Roobet Cup 2023,9z,Inferno,13 - 11,W
9,KOI,13/10/23,ESL Challenger League Season 46 Europe,1WIN,Nuke,4 - 13,L
10,KOI,10/10/23,ESL Challenger Jönköping 2023 Europe Closed Qualifier,Spirit,Overpass,0 - 13,L
11,KOI,09/10/23,ESL Challenger Jönköping 2023 Europe Closed Qualifier,Grindas,Ancient,13 - 10,W
12,KOI,05/10/23,BLAST Premier Fall Showdown 2023 Europe,Cloud9,Inferno,7 - 16,L
13,KOI,27/09/23,ESL Pro League Season 18,9z,Ancient,16 - 9,W
14,KOI,09/09/23,RTP Arena Fall Cup 2023 - BLAST Premier Qualifier,SAW,Ancient,19 - 16,W
15,KOI,08/09/23,RTP Arena Fall Cup 2023 - BLAST Premier Qualifier,FTW,Ancient,11 - 16,L
16,KOI,03/09/23,ESL Pro League Season 18,Vitality,Inferno,7 - 16,L
17,KOI,30/08/23,ESL Pro League Season 18,FURIA,Nuke,16 - 13,W
18,KOI,12/08/23,IEM Sydney 2023 Europe Open Qualifier 2,Spirit,Vertigo,16 - 14,W
19,KOI,03/08/23,Thunderpick World Championship 2023 Europe Series 1,Sprout,Overpass,3 - 16,L
20,KOI,30/07/23,Thunderpick World Championship 2023 Europe Series 1,NAVI Youth,Vertigo,16 - 9,W
21,KOI,09/06/23,Elisa Invitational Spring 2023,ex-Copenhagen Flames,Ancient,7 - 16,L
22,KOI,27/05/23,CCT 2023 Online Finals 1,Bad News Eagles,Overpass,7 - 16,L
23,KOI,25/05/23,CCT 2023 Online Finals 1,Corinthians,Inferno,16 - 9,W
24,KOI,24/05/23,BetBoom Playlist Freedom 2023,FORZE,Nuke,16 - 1,W
25,KOI,20/05/23,ESL Challenger Katowice 2023 Europe Closed Qualifier,BIG,Vertigo,9 - 16,L
26,KOI,19/05/23,ESL Challenger League Season 45 Europe,B8,Ancient,11 - 16,L
27,KOI,17/05/23,Gamers8 2023 Europe Open Qualifier 1,Illuminar,Anubis,16 - 14,W
28,KOI,30/04/23,ESL Challenger Melbourne 2023,Bad News Eagles,Ancient,16 - 13,W
29,KOI,28/04/23,ESL Challenger Melbourne 2023,Bad News Eagles,Inferno,16 - 11,W
30,KOI,18/04/23,ESL Challenger League Season 45 Europe,EYEBALLERS,Mirage,6 - 16,L
31,KOI,23/03/23,IEM Dallas 2023 Europe Open Qualifier 1,Source2,Ancient,17 - 19,L
32,KOI,11/03/23,Elisa Invitational Winter 2023,GamerLegion,Inferno,12 - 16,L
33,KOI,05/03/23,ESL Pro League Season 17,BIG,Ancient,16 - 9,W
34,KOI,03/03/23,ESL Pro League Season 17,FURIA,Nuke,8 - 16,L
35,KOI,01/03/23,ESL Pro League Season 17,HEROIC,Overpass,5 - 16,L
36,KOI,18/02/23,CCT Central Europe Malta Finals 1,Bad News Eagles,Ancient,10 - 16,L
37,KOI,17/02/23,CCT Central Europe Malta Finals 1,Sprout,Overpass,16 - 14,W
38,KOI,31/01/23,IEM Rio 2023 Europe Open Qualifier 2,VOYVODA,Anubis,11 - 16,L
39,KOI,23/01/23,CCT South Europe Series 2,Aurora,Inferno,8 - 16,L
