,team,data,match,opponent,map_map,result,w_l
0,Apeks,18/12/22,CCT Central Europe Series 4,Astralis,Nuke,4 - 16,L
1,Apeks,16/12/22,CCT Central Europe Series 4,9INE,Mirage,16 - 12,W
2,Apeks,14/12/22,ESEA Advanced Season 43 Europe,IKLA,Mirage,16 - 4,W
3,Apeks,12/12/22,ESEA Advanced Season 43 Europe,ALTERNATE aTTaX,Overpass,19 - 16,W
4,Apeks,10/12/22,ESEA Advanced Season 43 Europe,LDLC,Vertigo,22 - 20,W
5,Apeks,08/12/22,ESEA Advanced Season 43 Europe,AVANGAR,Ancient,14 - 16,L
6,Apeks,07/12/22,ESEA Advanced Season 43 Europe,Into the Breach,Overpass,16 - 12,W
7,Apeks,06/12/22,CCT Central Europe Series 4,ECLOT,Vertigo,10 - 16,L
8,Apeks,30/11/22,CCT Central Europe Series 4 Closed Qualifier,Nexus,Dust2,16 - 4,W
9,Apeks,28/11/22,CCT Central Europe Series 4 Closed Qualifier,LDLC,Dust2,19 - 17,W
10,Apeks,22/09/22,ESEA Advanced Season 42 Europe,TAG,Dust2,16 - 8,W
11,Apeks,21/09/22,ESEA Advanced Season 42 Europe,HOTU,Mirage,16 - 10,W
12,Apeks,17/09/22, CCT Central Europe Series 2,FTW,Inferno,22 - 20,W
13,Apeks,11/09/22,Fragadelphia 17,ATK,Dust2,16 - 7,W
14,Apeks,10/09/22,Fragadelphia 17,Phantom Troupe,Inferno,16 - 8,W
15,Apeks,09/09/22,Fragadelphia 17 Last Chance Qualifier,Snakes Den,Ancient,16 - 6,W
16,Apeks,08/09/22,Fragadelphia 17 Last Chance Qualifier,Esoteric,Nuke,16 - 2,W
17,Apeks,27/08/22,IEM Road to Rio 2022 Europe Open Qualifier 4,GamerLegion,Mirage,15 - 19,L
18,Apeks,04/07/22,ESEA Advanced Season 41 Europe,EC Kyiv,Dust2,10 - 16,L
19,Apeks,29/06/22,Elisa Invitational Spring 2022,ex-MAD Lions,Nuke,9 - 16,L
20,Apeks,26/06/22,ESEA Advanced Season 41 Europe,1PIN,Overpass,16 - 9,W
21,Apeks,21/06/22,ESEA Advanced Season 41 Europe,BLUEJAYS,Dust2,7 - 16,L
22,Apeks,14/06/22,Elisa Invitational Spring 2022,BLUEJAYS,Inferno,16 - 14,W
23,Apeks,02/06/22,Elisa Invitational Spring 2022,Sprout,Overpass,13 - 16,L
24,Apeks,25/05/22,Pinnacle Cup IV,ECSTATIC,Dust2,13 - 16,L
25,Apeks,23/05/22,REPUBLEAGUE Season 3 Closed Qualifier,Hellslayers,Mirage,9 - 16,L
26,Apeks,03/05/22,IEM Dallas 2022 Europe Closed Qualifier,Copenhagen Flames,Overpass,11 - 16,L
27,Apeks,03/05/22,Pinnacle Cup IV,GamerLegion,Mirage,7 - 16,L
28,Apeks,01/05/22,Pinnacle Cup IV,MASONIC,Dust2,16 - 13,W
29,Apeks,14/04/22,IEM Dallas 2022 Europe Open Qualifier 2,Copenhagen Flames,Nuke,8 - 16,L
30,Apeks,13/04/22,IEM Dallas 2022 Europe Open Qualifier 2,4glory,Mirage,16 - 10,W
31,Apeks,02/04/22,Tipsport Bratislava Cup 2022,eSuba,Inferno,16 - 9,W
