,team,data,match,opponent,map_map,result,w_l
0,IKLA,18/12/22,ESL Challenger League Season 43 Europe Relegation,EYEBALLERS,Dust2,17 - 19,L
1,IKLA,17/12/22,ESL Challenger League Season 43 Europe Relegation,EPG Family,Ancient,16 - 11,W
2,IKLA,13/12/22,ESEA Advanced Season 43 Europe,Monte,Mirage,13 - 16,L
3,IKLA,08/12/22,ESEA Advanced Season 43 Europe,los kogutos,Mirage,16 - 10,W
4,IKLA,06/12/22,ESEA Advanced Season 43 Europe,Tricked,Ancient,19 - 17,W
5,IKLA,03/12/22,Thunderpick Bitcoin Series 2,Into the Breach,Inferno,16 - 11,W
6,IKLA,25/10/22,CCT Central Europe Series 3,Young Ninjas,Mirage,16 - 14,W
7,IKLA,23/10/22,CCT North Europe Series 1,ECLOT,Vertigo,16 - 12,W
8,IKLA,22/10/22,CCT North Europe Series 1,Eternal Fire,Dust2,16 - 7,W
9,IKLA,20/10/22,CCT South Europe Series 1,FORZE,Overpass,21 - 25,L
10,IKLA,17/10/22,CCT South Europe Series 1,Copenhagen Flames,Overpass,16 - 13,W
11,IKLA,16/10/22,CCT North Europe Series 1,BLUEJAYS,Overpass,8 - 16,L
12,IKLA,13/10/22,CCT South Europe Series 1,GoodJob,Inferno,19 - 15,W
13,IKLA,13/10/22,CCT North Europe Series 1,9INE,Mirage,16 - 13,W
14,IKLA,11/10/22,Elisa Invitational Fall 2022,Into the Breach,Inferno,16 - 14,W
15,IKLA,18/12/22,ESL Challenger League Season 43 Europe Relegation,EYEBALLERS,Dust2,17 - 19,L
16,IKLA,18/12/22,ESL Challenger League Season 43 Europe Relegation,EYEBALLERS,Mirage,16 - 8,W
17,IKLA,18/12/22,ESL Challenger League Season 43 Europe Relegation,EYEBALLERS,Inferno,12 - 16,L
18,IKLA,17/12/22,ESL Challenger League Season 43 Europe Relegation,EPG Family,Ancient,16 - 11,W
19,IKLA,17/12/22,ESL Challenger League Season 43 Europe Relegation,EPG Family,Overpass,16 - 8,W
20,IKLA,17/12/22,ESL Challenger League Season 43 Europe Relegation,EPG Family,Mirage,7 - 16,L
21,IKLA,13/12/22,ESEA Advanced Season 43 Europe,Monte,Mirage,13 - 16,L
22,IKLA,13/12/22,ESEA Advanced Season 43 Europe,Monte,Vertigo,14 - 16,L
23,IKLA,08/12/22,ESEA Advanced Season 43 Europe,los kogutos,Mirage,16 - 10,W
24,IKLA,08/12/22,ESEA Advanced Season 43 Europe,los kogutos,Ancient,16 - 13,W
25,IKLA,06/12/22,ESEA Advanced Season 43 Europe,Tricked,Ancient,19 - 17,W
26,IKLA,06/12/22,ESEA Advanced Season 43 Europe,Tricked,Mirage,16 - 7,W
27,IKLA,03/12/22,Thunderpick Bitcoin Series 2,Into the Breach,Inferno,16 - 11,W
28,IKLA,25/10/22,CCT Central Europe Series 3,Young Ninjas,Mirage,16 - 14,W
29,IKLA,25/10/22,CCT Central Europe Series 3,Young Ninjas,Overpass,16 - 12,W
30,IKLA,23/10/22,CCT North Europe Series 1,ECLOT,Vertigo,16 - 12,W
31,IKLA,23/10/22,CCT North Europe Series 1,ECLOT,Inferno,9 - 16,L
32,IKLA,23/10/22,CCT North Europe Series 1,ECLOT,Mirage,16 - 5,W
33,IKLA,22/10/22,CCT North Europe Series 1,Eternal Fire,Dust2,16 - 7,W
34,IKLA,22/10/22,CCT North Europe Series 1,Eternal Fire,Vertigo,12 - 16,L
35,IKLA,22/10/22,CCT North Europe Series 1,Eternal Fire,Mirage,16 - 8,W
36,IKLA,20/10/22,CCT South Europe Series 1,FORZE,Overpass,21 - 25,L
37,IKLA,20/10/22,CCT South Europe Series 1,FORZE,Inferno,11 - 16,L
38,IKLA,20/10/22,CCT South Europe Series 1,FORZE,Dust2,16 - 8,W
