,team,data,match,opponent,map_map,result,w_l
0,KOI,08/12/21,ESEA Premier Season 39 Europe,BLINK,Vertigo,19 - 17,W
1,KOI,06/12/21,ESEA Premier Season 39 Europe,Sprout,Mirage,8 - 16,L
2,KOI,01/12/21,ESEA Premier Season 39 Europe,LDLC,Vertigo,16 - 13,W
3,KOI,24/11/21,ESL Pro League Season 15 Conference,Anonymo,Inferno,16 - 8,W
4,KOI,19/11/21,V4 Future Sports Festival 2021,Fiend,Mirage,13 - 16,L
5,KOI,17/11/21,V4 Future Sports Festival 2021,Enterprise,Overpass,11 - 16,L
6,KOI,09/11/21,ESEA Premier Season 39 Europe,Nemiga,Mirage,16 - 13,W
7,KOI,29/10/21,PGL Major Stockholm 2021 Challengers Stage,HEROIC,Overpass,14 - 16,L
8,KOI,27/10/21,PGL Major Stockholm 2021 Challengers Stage,Entropiq,Mirage,12 - 16,L
9,KOI,26/10/21,PGL Major Stockholm 2021 Challengers Stage,Renegades,Nuke,16 - 13,W
10,KOI,16/10/21,ESEA Premier Season 38 Europe Relegation,Enterprise,Overpass,16 - 11,W
11,KOI,14/10/21,BLAST Premier Fall Showdown 2021,Virtus.pro,Mirage,8 - 16,L
12,KOI,09/10/21,IEM Fall 2021 Europe,Copenhagen Flames,Ancient,16 - 8,W
13,KOI,03/10/21,IEM Fall 2021 Europe,Endpoint,Vertigo,16 - 12,W
14,KOI,01/10/21,IEM Fall 2021 Europe,Complexity,Nuke,16 - 14,W
15,KOI,29/09/21,IEM Fall 2021 Europe,HEROIC,Dust2,10 - 16,L
16,KOI,26/09/21,ESEA Premier Season 38 Europe,Endpoint,Vertigo,10 - 16,L
17,KOI,15/09/21,ESEA Premier Season 38 Europe,AGO,Inferno,16 - 10,W
18,KOI,03/09/21,IEM Fall 2021 Europe Open Qualifier 2,cowana,Nuke,16 - 12,W
19,KOI,02/09/21,IEM Fall 2021 Europe Open Qualifier 2,ONYX,Inferno,16 - 7,W
20,KOI,02/09/21,Pinnacle Fall Series 1,LDLC,Vertigo,16 - 11,W
21,KOI,01/09/21,Pinnacle Fall Series 1,K23,Nuke,16 - 11,W
22,KOI,30/08/21,Pinnacle Fall Series 1,Sprout,Vertigo,16 - 19,L
23,KOI,25/08/21,ESEA Premier Season 38 Europe,Wisla Krakow,Nuke,5 - 16,L
24,KOI,24/08/21,Pinnacle Fall Series 1 Regionals,LDLC,Inferno,14 - 16,L
25,KOI,18/08/21,ESEA Premier Season 38 Europe,GamerLegion,Vertigo,6 - 16,L
26,KOI,10/07/21,RTP Arena Cup 2021 - BLAST Premier Qualifier,SAW,Overpass,16 - 13,W
27,KOI,09/07/21,RTP Arena Cup 2021 - BLAST Premier Qualifier,Iberian Family,Mirage,8 - 16,L
28,KOI,05/07/21,ESEA Premier Season 37 Europe,SAW,Nuke,16 - 14,W
29,KOI,09/06/21,ESEA Premier Season 37 Europe,Sprout,Vertigo,16 - 3,W
30,KOI,02/06/21,ESEA Premier Season 37 Europe,Sangal,Ancient,16 - 6,W
31,KOI,26/05/21,ESEA Premier Season 37 Europe,AGO,Mirage,7 - 16,L
32,KOI,19/05/21,REPUBLEAGUE TIPOS Season 1,SINNERS,Mirage,13 - 16,L
33,KOI,12/05/21,ESEA Premier Season 37 Europe,Izako Boars,Inferno,16 - 7,W
34,KOI,11/05/21,ESEA Premier Season 37 Europe,Anonymo,Mirage,8 - 16,L
