,team,data,match,opponent,map_map,result,w_l
0,GamerLegion,18/12/21,ESEA Premier Season 39 Europe,Entropiq,Ancient,17 - 19,L
1,GamerLegion,15/12/21,ESEA Premier Season 39 Europe,1WIN,Vertigo,16 - 9,W
2,GamerLegion,08/12/21,ESEA Premier Season 39 Europe,FORZE,Inferno,16 - 11,W
3,GamerLegion,06/12/21,ESEA Premier Season 39 Europe,Wisla Krakow,Overpass,22 - 19,W
4,GamerLegion,05/12/21,Exeedme Revolution 2021,FORZE,Ancient,14 - 16,L
5,GamerLegion,04/12/21,Exeedme Revolution 2021,Tricked,Vertigo,16 - 14,W
6,GamerLegion,03/12/21,Exeedme Revolution 2021,OPAA,Vertigo,16 - 11,W
7,GamerLegion,01/12/21,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,FATE,Overpass,16 - 11,W
8,GamerLegion,30/11/21,ESL Challenger Anaheim 2022 Europe Open Qualifier 1,Savage,Mirage,15 - 19,L
9,GamerLegion,29/11/21,ESL Challenger Anaheim 2022 Europe Open Qualifier 1,iNation,Ancient,16 - 6,W
10,GamerLegion,18/11/21,William Hill Cup 2021,SKADE,Ancient,14 - 16,L
11,GamerLegion,15/11/21,William Hill Cup 2021,Lynn Vision,Ancient,16 - 6,W
12,GamerLegion,10/11/21,DreamHack Open November 2021,BIG,Vertigo,14 - 16,L
13,GamerLegion,02/11/21,ESEA Premier Season 39 Europe,SINNERS,Vertigo,16 - 19,L
14,GamerLegion,21/10/21,DreamHack Open November 2021 Closed Qualifier,SINNERS,Ancient,16 - 14,W
15,GamerLegion,20/10/21,DreamHack Open November 2021 Closed Qualifier,FORZE,Mirage,16 - 4,W
16,GamerLegion,08/10/21,Pinnacle Fall Series 2 Regionals,Eternal Fire,Overpass,10 - 16,L
17,GamerLegion,06/10/21,DreamHack Open November 2021 Open Qualifier,Galaxy Racer,Mirage,16 - 6,W
18,GamerLegion,06/10/21,Pinnacle Fall Series 2 Regionals,777,Ancient,16 - 9,W
19,GamerLegion,05/10/21,Pinnacle Fall Series 2 Regionals,Illuminar,Vertigo,16 - 5,W
20,GamerLegion,28/09/21,ESEA Premier Season 38 Europe,SKADE,Overpass,19 - 17,W
21,GamerLegion,20/09/21,ESEA Premier Season 38 Europe,Anonymo,Vertigo,12 - 16,L
