,team,data,match,opponent,map_map,result,w_l
0,paiN,19/12/21,ESEA Premier Season 39 North America,ChocoCheck,Ancient,14 - 16,L
1,paiN,17/12/21,ESEA Premier Season 39 North America,Party Astronauts,Nuke,16 - 12,W
2,paiN,15/12/21,ESEA Premier Season 39 North America,RBG,Vertigo,14 - 16,L
3,paiN,12/12/21,ESL Challenger Anaheim 2022 North America Closed Qualifier,Bad News Bears,Dust2,16 - 11,W
4,paiN,11/12/21,ESL Challenger Anaheim 2022 North America Closed Qualifier,Bad News Bears,Mirage,16 - 13,W
5,paiN,08/12/21,ESEA Premier Season 39 North America,Northern Forces,Inferno,19 - 15,W
6,paiN,07/12/21,ESEA Premier Season 39 North America,Eros,Dust2,16 - 1,W
7,paiN,04/12/21,ESEA Premier Season 39 North America,ChocoCheck,Dust2,25 - 21,W
8,paiN,20/11/21,Flow FiReLEAGUE 2021 Finals,9z,Nuke,14 - 16,L
9,paiN,16/11/21,Flow FiReLEAGUE 2021 Finals,River Plate,Vertigo,16 - 12,W
10,paiN,11/11/21,ESEA Premier Season 39 North America,Limitless,Nuke,16 - 2,W
11,paiN,27/10/21,PGL Major Stockholm 2021 Challengers Stage,Sharks,Nuke,16 - 4,W
12,paiN,26/10/21,PGL Major Stockholm 2021 Challengers Stage,Virtus.pro,Inferno,14 - 16,L
13,paiN,10/10/21,IEM Fall 2021 North America,Liquid,Vertigo,4 - 16,L
14,paiN,07/10/21,IEM Fall 2021 North America,ATK,Nuke,16 - 2,W
15,paiN,06/10/21,IEM Fall 2021 North America,Bad News Bears,Nuke,16 - 9,W
16,paiN,05/10/21,IEM Fall 2021 North America,Extra Salt,Mirage,17 - 19,L
17,paiN,04/10/21,IEM Winter 2021 North America Closed Qualifier,Extra Salt,Vertigo,16 - 10,W
18,paiN,03/10/21,Flow FiReLEAGUE 2021 North America,Extra Salt,Overpass,16 - 14,W
19,paiN,01/10/21,IEM Winter 2021 North America Open Qualifier,TeamOne,Overpass,16 - 5,W
20,paiN,29/09/21,ESEA Premier Season 38 North America,ONET4P,Vertigo,16 - 8,W
21,paiN,25/09/21,DreamHack Open September 2021 North America,Extra Salt,Ancient,10 - 16,L
22,paiN,23/09/21,DreamHack Open September 2021 North America,Bad News Bears,Ancient,16 - 8,W
