,team,data,match,opponent,map_map,result,w_l
0,Sprout,19/12/21,ESEA Premier Season 39 Europe,Entropiq,Vertigo,16 - 14,W
1,Sprout,15/12/21,ESEA Premier Season 39 Europe,BLINK,Dust2,16 - 13,W
2,Sprout,12/12/21,ESL Challenger Anaheim 2022 Europe Closed Qualifier,Eternal Fire,Nuke,7 - 16,L
3,Sprout,11/12/21,ESL Challenger Anaheim 2022 Europe Closed Qualifier,DBL PONEY,Overpass,20 - 22,L
4,Sprout,08/12/21,ESEA Premier Season 39 Europe,Nemiga,Dust2,16 - 13,W
5,Sprout,03/12/21,ESEA Premier Season 39 Europe,SAW,Vertigo,16 - 5,W
6,Sprout,02/12/21,ESEA Premier Season 39 Europe,Copenhagen Flames,Mirage,14 - 16,L
7,Sprout,30/11/21,ESL Challenger Anaheim 2022 Europe Open Qualifier 1,1shot,Ancient,16 - 7,W
8,Sprout,29/11/21,ESL Challenger Anaheim 2022 Europe Open Qualifier 1,POLIGON,Dust2,16 - 2,W
9,Sprout,27/11/21,ESL Pro League Season 15 Conference,MAD Lions,Dust2,16 - 9,W
10,Sprout,25/11/21,ESL Pro League Season 15 Conference,Endpoint,Ancient,16 - 14,W
11,Sprout,23/11/21,ESL Pro League Season 15 Conference,Extra Salt,Inferno,8 - 16,L
12,Sprout,20/11/21,UNITED Pro Series 2021 Finals,cowana,Ancient,16 - 12,W
13,Sprout,15/11/21,UNITED Pro Series 2021,REZIST,Ancient,16 - 10,W
14,Sprout,12/11/21,ESL Meisterschaft Autumn 2021,REZIST,Inferno,16 - 10,W
15,Sprout,13/10/21,ESEA Premier Season 38 Europe,LDLC,Dust2,12 - 16,L
16,Sprout,03/10/21,IEM Fall 2021 Europe,ENCE,Ancient,10 - 16,L
17,Sprout,01/10/21,IEM Fall 2021 Europe,Dignitas,Inferno,12 - 16,L
18,Sprout,29/09/21,IEM Fall 2021 Europe,OG,Dust2,7 - 16,L
19,Sprout,15/09/21,ESEA Premier Season 38 Europe,SAW,Nuke,16 - 12,W
20,Sprout,13/09/21,ESEA Premier Season 38 Europe,Sangal,Inferno,5 - 16,L
21,Sprout,08/09/21,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier,Coalesce,Mirage,16 - 13,W
22,Sprout,08/09/21,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier,PACT,Inferno,16 - 3,W
23,Sprout,02/09/21,Pinnacle Fall Series 1,Copenhagen Flames,Mirage,12 - 16,L
24,Sprout,31/08/21,ESEA Premier Season 38 Europe,DBL PONEY,Nuke,2 - 16,L
25,Sprout,30/08/21,Pinnacle Fall Series 1,Movistar Riders,Vertigo,19 - 16,W
26,Sprout,26/08/21,Fantasyexpo EU Champions Fall 2021 DACH Closed Qualifier,CCO,Ancient,16 - 6,W
27,Sprout,23/08/21,Malta Vibes Knockout Series 1,Wisla Krakow,Mirage,12 - 16,L
28,Sprout,13/07/21,ESEA Premier Season 37 Europe Relegation,SKADE,Dust2,13 - 16,L
29,Sprout,07/07/21,IEM Cologne 2021 Play-in,Spirit,Nuke,13 - 16,L
30,Sprout,06/07/21,IEM Cologne 2021 Play-in,BIG,Dust2,8 - 16,L
31,Sprout,15/06/21,ESEA Premier Season 37 Europe,AGO,Vertigo,9 - 16,L
32,Sprout,10/06/21,ESEA Premier Season 37 Europe,Anonymo,Nuke,16 - 1,W
33,Sprout,08/06/21,ESEA Premier Season 37 Europe,Izako Boars,Mirage,16 - 10,W
34,Sprout,03/06/21,IEM Summer 2021,Gambit,Vertigo,6 - 16,L
35,Sprout,30/05/21,ESL National Championship Global Playoffs Spring 2021,LDLC,Mirage,16 - 19,L
36,Sprout,28/05/21,ESL National Championship Global Playoffs Spring 2021,Sangal,Mirage,16 - 14,W
37,Sprout,26/05/21,Flashpoint 3,FunPlus Phoenix,Vertigo,13 - 16,L
