,team,data,match,opponent,map_map,result,w_l
0,Into the Breach,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,3DMAX,Anubis,7 - 13,L
1,Into the Breach,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,G2,Anubis,3 - 13,L
2,Into the Breach,06/02/24,European Pro League Season 13,Metizport,Overpass,13 - 1,W
3,Into the Breach,02/02/24,European Pro League Season 13,ECSTATIC,Vertigo,4 - 13,L
4,Into the Breach,29/01/24,European Pro League Season 13,BIG Academy,Mirage,13 - 5,W
5,Into the Breach,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,Guild Eagles,Anubis,10 - 13,L
6,Into the Breach,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,3DMAX,Anubis,7 - 13,L
7,Into the Breach,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,3DMAX,Ancient,8 - 13,L
8,Into the Breach,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,3DMAX,Inferno,13 - 3,W
9,Into the Breach,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,G2,Anubis,3 - 13,L
10,Into the Breach,06/02/24,European Pro League Season 13,Metizport,Overpass,13 - 1,W
11,Into the Breach,06/02/24,European Pro League Season 13,Metizport,Mirage,13 - 6,W
12,Into the Breach,06/02/24,European Pro League Season 13,Metizport,Ancient,8 - 13,L
13,Into the Breach,02/02/24,European Pro League Season 13,ECSTATIC,Vertigo,4 - 13,L
14,Into the Breach,02/02/24,European Pro League Season 13,ECSTATIC,Overpass,11 - 13,L
15,Into the Breach,29/01/24,European Pro League Season 13,BIG Academy,Mirage,13 - 5,W
16,Into the Breach,29/01/24,European Pro League Season 13,BIG Academy,Ancient,10 - 13,L
17,Into the Breach,29/01/24,European Pro League Season 13,BIG Academy,Vertigo,13 - 3,W
18,Into the Breach,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,Guild Eagles,Anubis,10 - 13,L
19,Into the Breach,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,BetBoom,Mirage,1 - 13,L
20,Into the Breach,07/02/24,European Pro League Season 13,Preasy,Vertigo,9 - 13,L
21,Into the Breach,04/02/24,European Pro League Season 13,SINNERS,Mirage,13 - 4,W
22,Into the Breach,01/02/24,European Pro League Season 13,BLEED,Anubis,13 - 7,W
23,Into the Breach,25/01/24,European Pro League Season 13,BLEED,Vertigo,7 - 13,L
24,Into the Breach,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,Gucci Academy,Anubis,16 - 14,W
25,Into the Breach,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,BetBoom,Mirage,1 - 13,L
26,Into the Breach,07/02/24,European Pro League Season 13,Preasy,Vertigo,9 - 13,L
27,Into the Breach,07/02/24,European Pro League Season 13,Preasy,Inferno,6 - 13,L
28,Into the Breach,04/02/24,European Pro League Season 13,SINNERS,Mirage,13 - 4,W
29,Into the Breach,04/02/24,European Pro League Season 13,SINNERS,Ancient,13 - 4,W
30,Into the Breach,01/02/24,European Pro League Season 13,BLEED,Anubis,13 - 7,W
31,Into the Breach,01/02/24,European Pro League Season 13,BLEED,Mirage,8 - 13,L
32,Into the Breach,01/02/24,European Pro League Season 13,BLEED,Inferno,13 - 11,W
33,Into the Breach,25/01/24,European Pro League Season 13,BLEED,Vertigo,7 - 13,L
34,Into the Breach,25/01/24,European Pro League Season 13,BLEED,Inferno,9 - 13,L
35,Into the Breach,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,Gucci Academy,Anubis,16 - 14,W
