,team,data,match,opponent,map_map,result,w_l
0,Evil Geniuses,08/12/23,ESL Challenger League Season 46 North America,Party Astronauts,Vertigo,9 - 13,L
1,Evil Geniuses,06/12/23,ESL Challenger League Season 46 North America,Nouns,Ancient,14 - 16,L
2,Evil Geniuses,18/11/23,ESL Challenger League Season 46 North America,M80,Vertigo,10 - 13,L
3,Evil Geniuses,16/11/23,ESL Challenger Atlanta 2023 North America Closed Qualifier,Party Astronauts,Nuke,13 - 11,W
4,Evil Geniuses,15/11/23,ESL Challenger League Season 46 North America,Reason,Mirage,16 - 13,W
5,Evil Geniuses,09/11/23,ESL Challenger League Season 46 North America,Take Flyte,Mirage,13 - 7,W
6,Evil Geniuses,02/11/23,ESL Challenger League Season 46 North America,Badass,Mirage,16 - 12,W
7,Evil Geniuses,26/10/23,ESL Challenger League Season 46 North America,FLUFFY AIMERS,Mirage,13 - 7,W
8,Evil Geniuses,19/10/23,ESL Challenger League Season 46 North America,Unjustified,Ancient,9 - 13,L
9,Evil Geniuses,12/10/23,ESL Challenger Jönköping 2023 North America Closed Qualifier,Nouns,Mirage,6 - 13,L
10,Evil Geniuses,11/10/23,ESL Challenger Jönköping 2023 North America Closed Qualifier,Wildcard,Ancient,13 - 10,W
11,Evil Geniuses,06/10/23,BLAST Premier Fall Showdown 2023 Americas,Complexity,Overpass,14 - 16,L
12,Evil Geniuses,04/10/23,ESL Challenger Jönköping 2023 North America Open Qualifier,MIGHT,Mirage,13 - 7,W
13,Evil Geniuses,26/09/23,ESL Challenger League Season 46 North America,Bad News Bears,Inferno,16 - 7,W
14,Evil Geniuses,17/09/23,ESEA Summer 2023 Cash Cup 1 North America,Wildcard,Inferno,16 - 8,W
15,Evil Geniuses,10/09/23,ESL Pro League Season 18,MIBR,Nuke,22 - 25,L
16,Evil Geniuses,07/09/23,ESL Pro League Season 18,MOUZ,Inferno,13 - 16,L
17,Evil Geniuses,28/08/23,Thunderpick World Championship 2023 North America Series 2,Nouns,Nuke,13 - 16,L
18,Evil Geniuses,13/08/23,IEM Sydney 2023 North America Open Qualifier 2,Forsaken,Overpass,6 - 16,L
19,Evil Geniuses,12/08/23,IEM Sydney 2023 North America Open Qualifier 2,ClayMakers,Nuke,16 - 13,W
20,Evil Geniuses,11/08/23,IEM Sydney 2023 North America Open Qualifier 1,M80,Overpass,11 - 16,L
21,Evil Geniuses,10/08/23,IEM Sydney 2023 North America Open Qualifier 1,Forsaken,Inferno,16 - 8,W
22,Evil Geniuses,31/07/23,CCT North Europe Series 6,Spirit,Overpass,5 - 16,L
23,Evil Geniuses,29/07/23,CCT North Europe Series 6,ARCRED,Overpass,16 - 2,W
