,team,data,match,opponent,map_map,result,w_l
0,SAW,10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Inferno,13 - 10,W
1,SAW,05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,PGE Turow,Nuke,13 - 10,W
2,SAW,03/04/24,ESL Challenger League Season 47 Europe,PERA,Overpass,13 - 11,W
3,SAW,19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,paiN,Nuke,7 - 13,L
4,SAW,17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,GamerLegion,Vertigo,13 - 9,W
5,SAW,13/03/24,ESL Challenger League Season 47 Europe,System5,Overpass,13 - 10,W
6,SAW,08/03/24,BLAST Premier Spring Showdown 2024,Cloud9,Overpass,13 - 8,W
7,SAW,05/03/24,ESL Challenger League Season 47 Europe,Monte,Vertigo,13 - 4,W
8,SAW,17/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,fnatic,Overpass,13 - 4,W
9,SAW,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Ninjas in Pyjamas,Nuke,13 - 3,W
10,SAW,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Virtus.pro,Ancient,6 - 13,L
11,SAW,03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Ancient,13 - 7,W
12,SAW,01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,Agency,Anubis,13 - 7,W
13,SAW,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Overpass,13 - 1,W
14,SAW,18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Virtus.pro,Ancient,8 - 13,L
15,SAW,10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Inferno,13 - 10,W
16,SAW,10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Ancient,5 - 13,L
17,SAW,10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Anubis,13 - 5,W
18,SAW,05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,PGE Turow,Nuke,13 - 10,W
19,SAW,05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,PGE Turow,Vertigo,13 - 9,W
20,SAW,03/04/24,ESL Challenger League Season 47 Europe,PERA,Overpass,13 - 11,W
21,SAW,03/04/24,ESL Challenger League Season 47 Europe,PERA,Nuke,13 - 16,L
22,SAW,03/04/24,ESL Challenger League Season 47 Europe,PERA,Ancient,13 - 3,W
23,SAW,19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,paiN,Nuke,7 - 13,L
24,SAW,19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,paiN,Vertigo,10 - 13,L
25,SAW,17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,GamerLegion,Vertigo,13 - 9,W
26,SAW,13/03/24,ESL Challenger League Season 47 Europe,System5,Overpass,13 - 10,W
27,SAW,13/03/24,ESL Challenger League Season 47 Europe,System5,Nuke,13 - 9,W
28,SAW,13/03/24,ESL Challenger League Season 47 Europe,System5,Vertigo,5 - 13,L
29,SAW,08/03/24,BLAST Premier Spring Showdown 2024,Cloud9,Overpass,13 - 8,W
30,SAW,08/03/24,BLAST Premier Spring Showdown 2024,Cloud9,Nuke,16 - 13,W
31,SAW,05/03/24,ESL Challenger League Season 47 Europe,Monte,Vertigo,13 - 4,W
32,SAW,05/03/24,ESL Challenger League Season 47 Europe,Monte,Nuke,13 - 9,W
33,SAW,17/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,fnatic,Overpass,13 - 4,W
34,SAW,17/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,fnatic,Vertigo,13 - 5,W
35,SAW,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Ninjas in Pyjamas,Nuke,13 - 3,W
36,SAW,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Ninjas in Pyjamas,Ancient,13 - 5,W
37,SAW,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Virtus.pro,Ancient,6 - 13,L
38,SAW,03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Ancient,13 - 7,W
39,SAW,03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Vertigo,10 - 13,L
40,SAW,03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Nuke,16 - 14,W
41,SAW,01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,Agency,Anubis,13 - 7,W
42,SAW,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Overpass,13 - 1,W
43,SAW,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Nuke,13 - 9,W
44,SAW,18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Virtus.pro,Ancient,8 - 13,L
45,SAW,09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Overpass,10 - 13,L
46,SAW,04/04/24,ESL Challenger League Season 47 Europe,Betera,Vertigo,13 - 3,W
47,SAW,20/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,FURIA,Ancient,7 - 13,L
48,SAW,18/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Cloud9,Anubis,9 - 13,L
49,SAW,17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,KOI,Nuke,13 - 4,W
50,SAW,10/03/24,BLAST Premier Spring Showdown 2024,OG,Overpass,16 - 12,W
51,SAW,07/03/24,BLAST Premier Spring Showdown 2024,Liquid,Ancient,13 - 4,W
52,SAW,26/02/24,ESL Challenger League Season 47 Europe,RUSH B,Nuke,16 - 13,W
53,SAW,16/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Enterprise,Vertigo,13 - 6,W
54,SAW,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,9 Pandas,Anubis,1 - 13,L
55,SAW,04/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,Rhyno,Inferno,13 - 11,W
56,SAW,01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,AL QATRAO,Anubis,13 - 6,W
57,SAW,01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,AL QATRAO,Inferno,14 - 16,L
58,SAW,19/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Zero Tenacity,Nuke,13 - 11,W
59,SAW,18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,fnatic,Anubis,16 - 13,W
60,SAW,09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Overpass,10 - 13,L
61,SAW,09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Nuke,9 - 13,L
62,SAW,09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Ancient,13 - 10,W
63,SAW,04/04/24,ESL Challenger League Season 47 Europe,Betera,Vertigo,13 - 3,W
64,SAW,04/04/24,ESL Challenger League Season 47 Europe,Betera,Inferno,13 - 7,W
65,SAW,20/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,FURIA,Ancient,7 - 13,L
66,SAW,20/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,FURIA,Vertigo,7 - 13,L
67,SAW,18/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Cloud9,Anubis,9 - 13,L
