,team,data,match,opponent,map_map,result,w_l
0,3DMAX,10/04/24,ESL Challenger League Season 47 Europe,SINNERS,Overpass,9 - 13,L
1,3DMAX,07/04/24,A1 Gaming League Season 8,Young Ninjas,Overpass,13 - 8,W
2,3DMAX,03/04/24,ESL Challenger League Season 47 Europe,FORZE,Anubis,13 - 8,W
3,3DMAX,28/03/24,ESL Challenger League Season 47 Europe,Apeks,Anubis,13 - 4,W
4,3DMAX,19/03/24,Skyesports Masters 2024 Europe Closed Qualifier,GUN5,Anubis,13 - 4,W
5,3DMAX,13/03/24,ESL Challenger League Season 47 Europe,PARIVISION,Anubis,10 - 13,L
6,3DMAX,04/03/24,RES Regional Series 1 Europe,fnatic,Mirage,4 - 13,L
7,3DMAX,29/02/24,RES Regional Series 1 Europe,ECSTATIC,Overpass,13 - 11,W
8,3DMAX,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Into the Breach,Anubis,13 - 7,W
9,3DMAX,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Falcons,Nuke,8 - 13,L
10,3DMAX,09/02/24,RES Western European Masters Spring 2024 - BLAST Premier Qualifier,fnatic,Vertigo,13 - 9,W
11,3DMAX,09/02/24,RES Western European Masters Spring 2024 - BLAST Premier Qualifier,Sprout,Ancient,10 - 13,L
12,3DMAX,21/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Decider Qualifier,sYnck,Anubis,13 - 4,W
13,3DMAX,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Anubis,10 - 13,L
14,3DMAX,19/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,OG,Ancient,6 - 13,L
15,3DMAX,18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,JANO,Inferno,13 - 7,W
16,3DMAX,10/04/24,ESL Challenger League Season 47 Europe,SINNERS,Overpass,9 - 13,L
17,3DMAX,10/04/24,ESL Challenger League Season 47 Europe,SINNERS,Nuke,13 - 4,W
18,3DMAX,10/04/24,ESL Challenger League Season 47 Europe,SINNERS,Ancient,2 - 13,L
19,3DMAX,07/04/24,A1 Gaming League Season 8,Young Ninjas,Overpass,13 - 8,W
20,3DMAX,07/04/24,A1 Gaming League Season 8,Young Ninjas,Ancient,13 - 5,W
21,3DMAX,03/04/24,ESL Challenger League Season 47 Europe,FORZE,Anubis,13 - 8,W
22,3DMAX,03/04/24,ESL Challenger League Season 47 Europe,FORZE,Vertigo,13 - 11,W
23,3DMAX,28/03/24,ESL Challenger League Season 47 Europe,Apeks,Anubis,13 - 4,W
24,3DMAX,28/03/24,ESL Challenger League Season 47 Europe,Apeks,Ancient,16 - 12,W
25,3DMAX,28/03/24,ESL Challenger League Season 47 Europe,Apeks,Inferno,4 - 13,L
26,3DMAX,19/03/24,Skyesports Masters 2024 Europe Closed Qualifier,GUN5,Anubis,13 - 4,W
27,3DMAX,19/03/24,Skyesports Masters 2024 Europe Closed Qualifier,GUN5,Ancient,11 - 13,L
28,3DMAX,19/03/24,Skyesports Masters 2024 Europe Closed Qualifier,GUN5,Inferno,13 - 7,W
29,3DMAX,13/03/24,ESL Challenger League Season 47 Europe,PARIVISION,Anubis,10 - 13,L
30,3DMAX,13/03/24,ESL Challenger League Season 47 Europe,PARIVISION,Vertigo,10 - 13,L
31,3DMAX,13/03/24,ESL Challenger League Season 47 Europe,PARIVISION,Ancient,13 - 10,W
32,3DMAX,04/03/24,RES Regional Series 1 Europe,fnatic,Mirage,4 - 13,L
33,3DMAX,04/03/24,RES Regional Series 1 Europe,fnatic,Overpass,8 - 13,L
34,3DMAX,04/03/24,RES Regional Series 1 Europe,fnatic,Anubis,13 - 11,W
35,3DMAX,29/02/24,RES Regional Series 1 Europe,ECSTATIC,Overpass,13 - 11,W
36,3DMAX,29/02/24,RES Regional Series 1 Europe,ECSTATIC,Anubis,13 - 10,W
37,3DMAX,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Into the Breach,Anubis,13 - 7,W
38,3DMAX,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Into the Breach,Ancient,13 - 8,W
39,3DMAX,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Into the Breach,Inferno,3 - 13,L
40,3DMAX,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Falcons,Nuke,8 - 13,L
41,3DMAX,09/02/24,RES Western European Masters Spring 2024 - BLAST Premier Qualifier,fnatic,Vertigo,13 - 9,W
42,3DMAX,09/02/24,RES Western European Masters Spring 2024 - BLAST Premier Qualifier,Sprout,Ancient,10 - 13,L
43,3DMAX,21/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Decider Qualifier,sYnck,Anubis,13 - 4,W
44,3DMAX,21/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Decider Qualifier,sYnck,Ancient,13 - 8,W
45,3DMAX,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Anubis,10 - 13,L
46,3DMAX,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Overpass,16 - 14,W
47,3DMAX,20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Inferno,11 - 13,L
48,3DMAX,19/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,OG,Ancient,6 - 13,L
49,3DMAX,18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,JANO,Inferno,13 - 7,W
50,3DMAX,09/04/24,ESL Challenger League Season 47 Europe,SAW,Overpass,13 - 10,W
51,3DMAX,04/04/24,ESL Challenger League Season 47 Europe,Space,Ancient,13 - 5,W
52,3DMAX,02/04/24,YaLLa Compass Spring 2024,Permitta,Anubis,13 - 3,W
53,3DMAX,21/03/24,Skyesports Masters 2024 Europe Closed Qualifier,fnatic,Vertigo,9 - 13,L
54,3DMAX,15/03/24,ESL Challenger League Season 47 Europe,B8,Ancient,13 - 4,W
55,3DMAX,05/03/24,IEM Dallas 2024 Europe Open Qualifier 2,FORZE,Nuke,11 - 13,L
56,3DMAX,02/03/24,RES Regional Series 1 Europe,Monte,Vertigo,13 - 7,W
