,team,data,match,opponent,map_map,result,w_l
0,ALTERNATE aTTaX,30/12/22,European Pro League Winter Holidays Cup 2022,iNation,Overpass,10 - 16,L
1,ALTERNATE aTTaX,18/12/22,ESL Meisterschaft Autumn 2022 Finals,Sprout,Overpass,11 - 16,L
2,ALTERNATE aTTaX,16/12/22,ESL Challenger League Season 43 Europe Relegation,AGO,Ancient,13 - 16,L
3,ALTERNATE aTTaX,11/12/22,ESEA Advanced Season 43 Europe,Monte,Ancient,9 - 16,L
4,ALTERNATE aTTaX,07/12/22,ESEA Advanced Season 43 Europe,ARCRED,Overpass,16 - 5,W
5,ALTERNATE aTTaX,06/12/22,Thunderpick Bitcoin Series 2,Into the Breach,Mirage,13 - 16,L
6,ALTERNATE aTTaX,03/12/22,Thunderpick Bitcoin Series 2,ECLOT,Ancient,2 - 16,L
7,ALTERNATE aTTaX,29/11/22,CCT Central Europe Series 4 Closed Qualifier,EYEBALLERS,Overpass,16 - 11,W
8,ALTERNATE aTTaX,27/11/22,ESL Meisterschaft Autumn 2022,Sprout,Ancient,16 - 14,W
9,ALTERNATE aTTaX,28/10/22,Esport Tour 2022 Series 3,los kogutos,Dust2,17 - 19,L
10,ALTERNATE aTTaX,21/10/22,CCT South Europe Series 1,LIBURNA,Dust2,16 - 9,W
11,ALTERNATE aTTaX,15/10/22,CCT South Europe Series 1,BLUEJAYS,Vertigo,16 - 13,W
12,ALTERNATE aTTaX,11/10/22,CCT South Europe Series 1,HAVU,Dust2,16 - 5,W
13,ALTERNATE aTTaX,30/09/22,CCT South Europe Series 1 Closed Qualifier,Partizan,Dust2,16 - 13,W
14,ALTERNATE aTTaX,20/09/22,ESEA Advanced Season 42 Europe,PACT,Inferno,14 - 16,L
15,ALTERNATE aTTaX,22/06/22,Y-Games Pro Series 2022,ONYX,Mirage,7 - 16,L
16,ALTERNATE aTTaX,03/05/22,Kayzr League Spring 2022,EC Brugge,Inferno,16 - 8,W
17,ALTERNATE aTTaX,26/04/22,Pinnacle Cup IV,EC Kyiv,Inferno,16 - 14,W
18,ALTERNATE aTTaX,09/04/22,Fragster League Season 1,cowana,Inferno,13 - 16,L
19,ALTERNATE aTTaX,04/04/22,ESL Meisterschaft Spring 2022,cowana,Nuke,10 - 16,L
20,ALTERNATE aTTaX,28/03/22,ESEA Advanced Season 40 Europe,EC Brugge,Mirage,16 - 13,W
21,ALTERNATE aTTaX,22/03/22,ESEA Advanced Season 40 Europe,FAMBIT,Inferno,13 - 16,L
22,ALTERNATE aTTaX,08/03/22,Pinnacle Winter Series 3,UNGENTIUM,Mirage,10 - 16,L
23,ALTERNATE aTTaX,06/03/22,ANATY Invitational 2022,NLG,Vertigo,13 - 16,L
24,ALTERNATE aTTaX,04/03/22,Pinnacle Winter Series 3 Regionals,Enterprise,Overpass,16 - 10,W
25,ALTERNATE aTTaX,02/03/22,Pinnacle Winter Series 3 Regionals,Astralis Talent,Overpass,12 - 16,L
26,ALTERNATE aTTaX,28/02/22,Pinnacle Winter Series 3 Regionals,1shot,Vertigo,16 - 7,W
27,ALTERNATE aTTaX,09/02/22,Pinnacle Winter Series 2 Regionals,Looking For Org,Ancient,16 - 13,W
28,ALTERNATE aTTaX,07/02/22,Pinnacle Winter Series 2 Regionals,Unique,Inferno,11 - 16,L
29,ALTERNATE aTTaX,30/12/22,European Pro League Winter Holidays Cup 2022,iNation,Overpass,10 - 16,L
30,ALTERNATE aTTaX,30/12/22,European Pro League Winter Holidays Cup 2022,iNation,Ancient,10 - 16,L
31,ALTERNATE aTTaX,30/12/22,European Pro League Winter Holidays Cup 2022,iNation,Inferno,12 - 16,L
32,ALTERNATE aTTaX,18/12/22,ESL Meisterschaft Autumn 2022 Finals,Sprout,Overpass,11 - 16,L
