,team,data,match,opponent,map_map,result,w_l
0,Guild Eagles,09/04/24,YaLLa Compass Spring 2024,Metizport,Inferno,13 - 10,W
1,Guild Eagles,02/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Insilio,Ancient,3 - 13,L
2,Guild Eagles,02/04/24,YaLLa Compass Spring 2024,500,Mirage,3 - 13,L
3,Guild Eagles,27/03/24,ESL Challenger Jönköping 2024 Europe Open Qualifier,ALTERNATE aTTaX,Anubis,8 - 13,L
4,Guild Eagles,27/02/24,ESL Challenger Melbourne 2024 Europe Open Qualifier,Lotus,Anubis,8 - 13,L
5,Guild Eagles,24/02/24,PGL CS2 Major Copenhagen 2024 Europe Last Chance Qualifier,GamerLegion,Mirage,11 - 13,L
6,Guild Eagles,22/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,ECSTATIC,Overpass,5 - 13,L
7,Guild Eagles,20/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Nexus,Ancient,13 - 7,W
8,Guild Eagles,19/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,MOUZ,Ancient,14 - 16,L
9,Guild Eagles,08/02/24,IEM Chengdu 2024 Europe Closed Qualifier,RUBY,Anubis,4 - 13,L
10,Guild Eagles,24/01/24,ESL Pro League Season 19 NC Europe Qualifier,ALTERNATE aTTaX,Anubis,13 - 8,W
11,Guild Eagles,23/01/24,ESL Pro League Season 19 NC Europe Qualifier,ALTERNATE aTTaX,Anubis,13 - 6,W
12,Guild Eagles,22/01/24,ESL Pro League Season 19 NC Europe Qualifier,Viperio,Ancient,13 - 7,W
13,Guild Eagles,18/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,Sprout,Inferno,13 - 6,W
14,Guild Eagles,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,Capcarap,Mirage,13 - 11,W
15,Guild Eagles,09/04/24,YaLLa Compass Spring 2024,Metizport,Inferno,13 - 10,W
16,Guild Eagles,09/04/24,YaLLa Compass Spring 2024,Metizport,Mirage,16 - 14,W
17,Guild Eagles,02/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Insilio,Ancient,3 - 13,L
18,Guild Eagles,02/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Insilio,Mirage,13 - 8,W
19,Guild Eagles,02/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Insilio,Anubis,8 - 13,L
20,Guild Eagles,02/04/24,YaLLa Compass Spring 2024,500,Mirage,3 - 13,L
