,team,data,match,opponent,map_map,result,w_l
0,Eternal Fire,13/12/21,ESL Challenger Anaheim 2022 Europe Closed Qualifier,Savage,Vertigo,10 - 16,L
1,Eternal Fire,12/12/21,ESL Challenger Anaheim 2022 Europe Closed Qualifier,FORZE,Dust2,16 - 11,W
2,Eternal Fire,11/12/21,ESL Challenger Anaheim 2022 Europe Closed Qualifier,SINNERS,Inferno,16 - 7,W
3,Eternal Fire,05/12/21,Exeedme Revolution 2021,GamerLegion,Mirage,14 - 16,L
4,Eternal Fire,04/12/21,Malta Vibes Knockout Series 4,Coalesce,Vertigo,16 - 7,W
5,Eternal Fire,03/12/21,Exeedme Revolution 2021,Sharks,Vertigo,16 - 9,W
6,Eternal Fire,02/12/21,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,GamerLegion,Mirage,16 - 7,W
7,Eternal Fire,01/12/21,Funspark ULTI 2021 Europe Regional Series 4,ECSTATIC,Inferno,12 - 16,L
8,Eternal Fire,29/11/21,Malta Vibes Knockout Series 4,Marten,Vertigo,16 - 3,W
9,Eternal Fire,26/11/21,ESL Pro League Season 15 Conference,LDLC,Vertigo,9 - 16,L
10,Eternal Fire,25/11/21,ESL Pro League Season 15 Conference,Wisla Krakow,Dust2,16 - 6,W
11,Eternal Fire,20/11/21,REPUBLEAGUE TIPOS Season 2,fnatic,Overpass,7 - 16,L
12,Eternal Fire,18/11/21,REPUBLEAGUE TIPOS Season 2,Entropiq,Mirage,16 - 9,W
13,Eternal Fire,17/11/21,Exeedme Revolution 2021 Closed Qualifier,ROYALS,Nuke,16 - 10,W
14,Eternal Fire,15/11/21,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,INDE IRAE,Vertigo,16 - 10,W
15,Eternal Fire,25/10/21,REPUBLEAGUE TIPOS Season 2,Enterprise,Nuke,16 - 2,W
16,Eternal Fire,23/10/21,ESL Turkey Championship Summer 2021,Sahangiller,Overpass,16 - 5,W
17,Eternal Fire,20/10/21,DreamHack Open November 2021 Closed Qualifier,FORZE,Mirage,13 - 16,L
18,Eternal Fire,15/10/21,IEM Winter 2021 Europe Open Qualifier 2,Wisla Krakow,Nuke,15 - 19,L
19,Eternal Fire,11/10/21,Pinnacle Fall Series 2,SKADE,Vertigo,4 - 16,L
20,Eternal Fire,10/10/21,IEM Winter 2021 Europe Open Qualifier 1,SINNERS,Nuke,16 - 12,W
21,Eternal Fire,08/10/21,Pinnacle Fall Series 2 Regionals,GamerLegion,Overpass,16 - 10,W
22,Eternal Fire,06/10/21,Pinnacle Fall Series 2 Regionals,Galaxy Racer,Inferno,14 - 16,L
