,team,data,match,opponent,map_map,result,w_l
0,Ninjas in Pyjamas,16/12/21,BLAST Premier World Final 2021,Astralis,Nuke,16 - 19,L
1,Ninjas in Pyjamas,12/12/21,IEM Winter 2021,Vitality,Nuke,13 - 16,L
2,Ninjas in Pyjamas,05/12/21,IEM Winter 2021,GODSENT,Ancient,16 - 8,W
3,Ninjas in Pyjamas,03/12/21,IEM Winter 2021,OG,Nuke,16 - 8,W
4,Ninjas in Pyjamas,02/12/21,IEM Winter 2021,Astralis,Nuke,16 - 8,W
5,Ninjas in Pyjamas,24/11/21,BLAST Premier Fall Final 2021,Astralis,Overpass,16 - 19,L
6,Ninjas in Pyjamas,02/11/21,PGL Major Stockholm 2021,Copenhagen Flames,Ancient,19 - 17,W
7,Ninjas in Pyjamas,31/10/21,PGL Major Stockholm 2021,Natus Vincere,Overpass,9 - 16,L
8,Ninjas in Pyjamas,30/10/21,PGL Major Stockholm 2021,MOUZ,Inferno,16 - 12,W
9,Ninjas in Pyjamas,09/10/21,IEM Fall 2021 Europe,Vitality,Inferno,16 - 2,W
10,Ninjas in Pyjamas,03/10/21,IEM Fall 2021 Europe,DBL PONEY,Inferno,16 - 12,W
11,Ninjas in Pyjamas,01/10/21,IEM Fall 2021 Europe,SKADE,Overpass,16 - 14,W
12,Ninjas in Pyjamas,29/09/21,IEM Fall 2021 Europe,Fiend,Nuke,16 - 4,W
13,Ninjas in Pyjamas,21/09/21,BLAST Premier Fall Groups 2021,G2,Inferno,16 - 9,W
14,Ninjas in Pyjamas,09/09/21,ESL Pro League Season 14,OG,Dust2,4 - 16,L
15,Ninjas in Pyjamas,05/09/21,ESL Pro League Season 14,Gambit,Inferno,16 - 6,W
16,Ninjas in Pyjamas,03/09/21,ESL Pro League Season 14,TeamOne,Overpass,19 - 15,W
17,Ninjas in Pyjamas,01/09/21,ESL Pro League Season 14,Liquid,Dust2,10 - 16,L
18,Ninjas in Pyjamas,09/07/21,IEM Cologne 2021,Gambit,Dust2,8 - 16,L
19,Ninjas in Pyjamas,06/07/21,IEM Cologne 2021 Play-in,MOUZ,Ancient,16 - 11,W
20,Ninjas in Pyjamas,23/06/21,Gamers Without Borders 2021,MOUZ,Mirage,8 - 16,L
21,Ninjas in Pyjamas,22/06/21,Gamers Without Borders 2021,MIBR,Overpass,16 - 10,W
22,Ninjas in Pyjamas,18/06/21,BLAST Premier Spring Final 2021,BIG,Inferno,16 - 12,W
23,Ninjas in Pyjamas,15/06/21,BLAST Premier Spring Final 2021,Complexity,Ancient,9 - 16,L
24,Ninjas in Pyjamas,05/06/21,IEM Summer 2021,HEROIC,Nuke,16 - 7,W
25,Ninjas in Pyjamas,03/06/21,IEM Summer 2021,OG,Mirage,9 - 16,L
26,Ninjas in Pyjamas,28/05/21,Flashpoint 3,G2,Dust2,16 - 14,W
27,Ninjas in Pyjamas,26/05/21,Flashpoint 3,BIG,Train,16 - 14,W
28,Ninjas in Pyjamas,20/05/21,Flashpoint 3,FunPlus Phoenix,Inferno,19 - 17,W
29,Ninjas in Pyjamas,10/04/21,ESL Pro League Season 13,Gambit,Dust2,14 - 16,L
30,Ninjas in Pyjamas,08/04/21,ESL Pro League Season 13,HEROIC,Nuke,9 - 16,L
31,Ninjas in Pyjamas,18/03/21,ESL Pro League Season 13,Vitality,Nuke,16 - 5,W
32,Ninjas in Pyjamas,15/03/21,ESL Pro League Season 13,FaZe,Train,16 - 11,W
33,Ninjas in Pyjamas,13/03/21,ESL Pro League Season 13,G2,Mirage,19 - 22,L
