,team,data,match,opponent,map_map,result,w_l
0,9INE,13/12/23,YaLLa Compass Fall 2023,BIG,Vertigo,7 - 13,L
1,9INE,12/12/23,YaLLa Compass Fall 2023,FORZE,Ancient,16 - 13,W
2,9INE,05/12/23,ESL Challenger League Season 46 Europe,SINNERS,Nuke,9 - 13,L
3,9INE,25/11/23,ESL Polish Championship Autumn 2023,Anonymo,Mirage,13 - 8,W
4,9INE,20/11/23,BetBoom Dacha 2023 Closed Qualifier,Apeks,Anubis,13 - 10,W
5,9INE,16/11/23,BetBoom Dacha 2023 Closed Qualifier,Spirit,Nuke,10 - 13,L
6,9INE,07/11/23,ESL Challenger League Season 46 Europe,SINNERS,Nuke,13 - 9,W
7,9INE,29/10/23,Roobet Cup 2023,Apeks,Vertigo,8 - 13,L
8,9INE,26/10/23,Roobet Cup 2023,Astralis,Mirage,13 - 11,W
9,9INE,25/10/23,CCT North Europe Series 8,Spirit,Mirage,4 - 13,L
10,9INE,23/10/23,CCT North Europe Series 8,Falcons,Ancient,13 - 8,W
11,9INE,18/10/23,ESL Challenger League Season 46 Europe,Betera,Anubis,13 - 2,W
12,9INE,04/10/23,BLAST Premier Fall Showdown 2023 Europe,BIG,Vertigo,10 - 16,L
13,9INE,21/09/23,ESL Pro League Season 18,Eternal Fire,Vertigo,11 - 16,L
14,9INE,13/09/23,Thunderpick World Championship 2023 Europe Series 2,Endpoint,Overpass,8 - 16,L
15,9INE,10/09/23,RES Western European Masters Fall 2023 - BLAST Premier Qualifier,Looking4Org,Ancient,16 - 9,W
16,9INE,25/08/23,IEM Sydney 2023 Europe Closed Qualifier,BetBoom,Anubis,11 - 16,L
17,9INE,23/08/23,IEM Sydney 2023 Europe Closed Qualifier,Ninjas in Pyjamas,Vertigo,16 - 14,W
18,9INE,17/08/23,Gamers8 2023,G2,Nuke,12 - 16,L
19,9INE,30/07/23,IEM Cologne 2023,Cloud9,Anubis,17 - 19,L
20,9INE,28/07/23,IEM Cologne 2023 Play-in,Liquid,Overpass,16 - 12,W
21,9INE,26/07/23,IEM Cologne 2023 Play-in,OG,Overpass,19 - 17,W
22,9INE,12/07/23,Gamers8 2023 Europe Open Qualifier 2,1WIN,Mirage,16 - 13,W
23,9INE,11/07/23,Gamers8 2023 Europe Open Qualifier 2,Spirit,Vertigo,16 - 13,W
24,9INE,10/06/23,CCT West Europe Series 4,500,Ancient,9 - 16,L
25,9INE,07/06/23,CCT North Europe Series 5,MOUZ NXT,Nuke,11 - 16,L
26,9INE,29/05/23,CCT 2023 Online Finals 1,BIG,Nuke,16 - 10,W
27,9INE,28/05/23,CCT 2023 Online Finals 1,Bad News Eagles,Vertigo,16 - 8,W
28,9INE,25/05/23,CCT 2023 Online Finals 1,Astralis Talent,Ancient,16 - 12,W
29,9INE,24/05/23,CCT 2023 Online Finals 1,Sharks,Nuke,11 - 16,L
30,9INE,23/05/23,ESL Challenger League Season 45 Europe,Apeks,Anubis,11 - 16,L
