,team,data,match,opponent,map_map,result,w_l
0,Party Astronauts,17/12/21,ESEA Premier Season 39 North America,paiN,Nuke,12 - 16,L
1,Party Astronauts,15/12/21,ESEA Premier Season 39 North America,Triumph,Inferno,16 - 10,W
2,Party Astronauts,08/12/21,ESEA Premier Season 39 North America,voLante,Inferno,16 - 9,W
3,Party Astronauts,06/12/21,ESEA Premier Season 39 North America,Extra Salt,Nuke,11 - 16,L
4,Party Astronauts,05/12/21,ESEA Autumn 2021 Cash Cup 6 North America,ONET4P,Nuke,16 - 9,W
5,Party Astronauts,03/12/21,ESL Challenger Anaheim 2022 North America Open Qualifier 2,Triumph,Nuke,14 - 16,L
6,Party Astronauts,01/12/21,ESL Challenger Anaheim 2022 North America Open Qualifier 1,TeamOne,Inferno,10 - 16,L
7,Party Astronauts,19/11/21,ESEA Premier Season 39 North America,ATK,Inferno,16 - 6,W
8,Party Astronauts,14/11/21,iBUYPOWER Mythic Masters Winter 2021,Bad News Bears,Mirage,16 - 10,W
9,Party Astronauts,11/11/21,iBUYPOWER Mythic Masters Winter 2021,RBG,Nuke,16 - 11,W
10,Party Astronauts,07/11/21,ESEA Autumn 2021 Cash Cup 4 North America,ATK,Inferno,16 - 9,W
11,Party Astronauts,06/11/21,ESEA Autumn 2021 Cash Cup 4 North America,Detonate,Dust2,19 - 16,W
12,Party Astronauts,04/11/21,ESEA Premier Season 39 North America,TeamOne,Inferno,14 - 16,L
13,Party Astronauts,24/10/21,ESEA Autumn 2021 Cash Cup 3 North America,TeamOne,Inferno,16 - 12,W
14,Party Astronauts,17/10/21,ESEA Premier Season 38 North America,RBG,Mirage,16 - 14,W
15,Party Astronauts,15/10/21,ESEA Premier Season 38 North America,ChocoCheck,Overpass,16 - 4,W
16,Party Astronauts,13/10/21,ESEA Premier Season 38 North America,Triumph,Nuke,19 - 15,W
17,Party Astronauts,03/10/21,SteelSeries Prime Cup 2021,ATK,Ancient,16 - 13,W
18,Party Astronauts,02/10/21,SteelSeries Prime Cup 2021,Detonate,Overpass,16 - 11,W
19,Party Astronauts,29/09/21,ESEA Premier Season 38 North America,ONET4P,Nuke,16 - 3,W
20,Party Astronauts,26/09/21, ESEA Autumn 2021 Cash Cup 1 North America,Bad News Bears,Dust2,5 - 16,L
