,team,data,match,opponent,map_map,result,w_l
0,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,BAKS,Vertigo,4 - 16,L
1,ARCRED,08/12/22,ESEA Advanced Season 43 Europe,Tricked,Overpass,3 - 16,L
2,ARCRED,06/12/22,ESEA Advanced Season 43 Europe,GenOne,Nuke,16 - 5,W
3,ARCRED,25/11/22,SCL Season 7,KTRL,Inferno,16 - 12,W
4,ARCRED,23/09/22,ESEA Advanced Season 42 Europe,NeedDOCTOR,Inferno,16 - 6,W
5,ARCRED,13/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 2,MAD Lions,Overpass,3 - 16,L
6,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,FTW,Inferno,16 - 11,W
7,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,BAKS,Vertigo,4 - 16,L
8,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,BAKS,Mirage,2 - 16,L
9,ARCRED,08/12/22,ESEA Advanced Season 43 Europe,Tricked,Overpass,3 - 16,L
10,ARCRED,08/12/22,ESEA Advanced Season 43 Europe,Tricked,Ancient,14 - 16,L
11,ARCRED,06/12/22,ESEA Advanced Season 43 Europe,GenOne,Nuke,16 - 5,W
12,ARCRED,06/12/22,ESEA Advanced Season 43 Europe,GenOne,Ancient,16 - 10,W
13,ARCRED,25/11/22,SCL Season 7,KTRL,Inferno,16 - 12,W
14,ARCRED,25/11/22,SCL Season 7,KTRL,Mirage,16 - 10,W
15,ARCRED,23/09/22,ESEA Advanced Season 42 Europe,NeedDOCTOR,Inferno,16 - 6,W
16,ARCRED,23/09/22,ESEA Advanced Season 42 Europe,NeedDOCTOR,Ancient,19 - 15,W
17,ARCRED,13/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 2,MAD Lions,Overpass,3 - 16,L
18,ARCRED,13/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 2,MAD Lions,Ancient,13 - 16,L
19,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,FTW,Inferno,16 - 11,W
20,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,FTW,Ancient,16 - 12,W
21,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,FTW,Nuke,9 - 16,L
22,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,Boston crab,Overpass,3 - 16,L
23,ARCRED,07/12/22,ESEA Advanced Season 43 Europe,ALTERNATE aTTaX,Overpass,5 - 16,L
24,ARCRED,28/11/22,SCL Season 7,Spirit Academy,Nuke,5 - 16,L
25,ARCRED,24/09/22,ESEA Advanced Season 42 Europe,B8,Vertigo,10 - 16,L
26,ARCRED,21/09/22,ESEA Advanced Season 42 Europe,fnatic Rising,Inferno,8 - 16,L
27,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,Into the Breach,Ancient,14 - 16,L
28,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,Boston crab,Overpass,3 - 16,L
29,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,Boston crab,Ancient,15 - 19,L
30,ARCRED,25/12/22,FASTCUP Grand Tour Season 2,Boston crab,Mirage,16 - 14,W
31,ARCRED,07/12/22,ESEA Advanced Season 43 Europe,ALTERNATE aTTaX,Overpass,5 - 16,L
32,ARCRED,07/12/22,ESEA Advanced Season 43 Europe,ALTERNATE aTTaX,Mirage,4 - 16,L
33,ARCRED,28/11/22,SCL Season 7,Spirit Academy,Nuke,5 - 16,L
34,ARCRED,28/11/22,SCL Season 7,Spirit Academy,Mirage,4 - 16,L
35,ARCRED,24/09/22,ESEA Advanced Season 42 Europe,B8,Vertigo,10 - 16,L
36,ARCRED,24/09/22,ESEA Advanced Season 42 Europe,B8,Ancient,14 - 16,L
37,ARCRED,21/09/22,ESEA Advanced Season 42 Europe,fnatic Rising,Inferno,8 - 16,L
38,ARCRED,21/09/22,ESEA Advanced Season 42 Europe,fnatic Rising,Ancient,9 - 16,L
39,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,Into the Breach,Ancient,14 - 16,L
40,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,Into the Breach,Inferno,4 - 16,L
41,ARCRED,09/02/22,REPUBLEAGUE Season 3 Europe Open Qualifier 1,Into the Breach,Nuke,16 - 11,W
