,team,data,match,opponent,map_map,result,w_l
0,Ninjas in Pyjamas,09/04/24,Skyesports Masters 2024,Gods Reign,Ancient,13 - 5,W
1,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Metizport,Inferno,13 - 7,W
2,Ninjas in Pyjamas,03/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Overpass,9 - 13,L
3,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Monte,Ancient,13 - 11,W
4,Ninjas in Pyjamas,27/03/24,ESL Challenger Jönköping 2024 Europe Open Qualifier,Verdant,Nuke,13 - 6,W
5,Ninjas in Pyjamas,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,SAW,Nuke,3 - 13,L
6,Ninjas in Pyjamas,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Eternal Fire,Overpass,11 - 13,L
7,Ninjas in Pyjamas,23/01/24,BLAST Premier Spring Groups 2024,Complexity,Ancient,13 - 5,W
8,Ninjas in Pyjamas,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,500,Mirage,9 - 13,L
9,Ninjas in Pyjamas,13/01/24,Copenhagen Gaming Week 2024,Lilmix,Overpass,13 - 9,W
10,Ninjas in Pyjamas,09/04/24,Skyesports Masters 2024,Gods Reign,Ancient,13 - 5,W
11,Ninjas in Pyjamas,09/04/24,Skyesports Masters 2024,Gods Reign,Anubis,13 - 1,W
12,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Metizport,Inferno,13 - 7,W
13,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Metizport,Vertigo,13 - 0,W
14,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Metizport,Overpass,14 - 16,L
15,Ninjas in Pyjamas,03/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Overpass,9 - 13,L
16,Ninjas in Pyjamas,03/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Ancient,13 - 10,W
17,Ninjas in Pyjamas,03/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Nuke,9 - 13,L
18,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Monte,Ancient,13 - 11,W
19,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Monte,Anubis,13 - 9,W
20,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Monte,Nuke,3 - 13,L
21,Ninjas in Pyjamas,27/03/24,ESL Challenger Jönköping 2024 Europe Open Qualifier,Verdant,Nuke,13 - 6,W
22,Ninjas in Pyjamas,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,SAW,Nuke,3 - 13,L
23,Ninjas in Pyjamas,15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,SAW,Ancient,5 - 13,L
24,Ninjas in Pyjamas,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Eternal Fire,Overpass,11 - 13,L
25,Ninjas in Pyjamas,23/01/24,BLAST Premier Spring Groups 2024,Complexity,Ancient,13 - 5,W
26,Ninjas in Pyjamas,23/01/24,BLAST Premier Spring Groups 2024,Complexity,Vertigo,13 - 9,W
27,Ninjas in Pyjamas,17/01/24,IEM Chengdu 2024 Europe Open Qualifier 1,500,Mirage,9 - 13,L
28,Ninjas in Pyjamas,13/01/24,Copenhagen Gaming Week 2024,Lilmix,Overpass,13 - 9,W
29,Ninjas in Pyjamas,13/01/24,Copenhagen Gaming Week 2024,Lilmix,Mirage,13 - 8,W
30,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Aurora,Overpass,11 - 13,L
31,Ninjas in Pyjamas,03/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Aurora,Overpass,8 - 13,L
32,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Blessed,Nuke,13 - 9,W
33,Ninjas in Pyjamas,27/03/24,ESL Challenger Jönköping 2024 Europe Open Qualifier,500,Inferno,13 - 11,W
34,Ninjas in Pyjamas,06/03/24,BLAST Premier Spring Showdown 2024,HEROIC,Mirage,14 - 16,L
35,Ninjas in Pyjamas,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,AMKAL,Overpass,20 - 22,L
36,Ninjas in Pyjamas,26/01/24,BLAST Premier Spring Groups 2024,G2,Anubis,9 - 13,L
37,Ninjas in Pyjamas,22/01/24,BLAST Premier Spring Groups 2024,G2,Anubis,2 - 13,L
38,Ninjas in Pyjamas,14/01/24,Copenhagen Gaming Week 2024,Astralis,Mirage,10 - 13,L
39,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Aurora,Overpass,11 - 13,L
40,Ninjas in Pyjamas,04/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Aurora,Inferno,9 - 13,L
41,Ninjas in Pyjamas,03/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Aurora,Overpass,8 - 13,L
42,Ninjas in Pyjamas,03/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Aurora,Ancient,6 - 13,L
43,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Blessed,Nuke,13 - 9,W
44,Ninjas in Pyjamas,02/04/24,ESL Challenger Jönköping 2024 Europe Closed Qualifier,Blessed,Inferno,13 - 9,W
45,Ninjas in Pyjamas,27/03/24,ESL Challenger Jönköping 2024 Europe Open Qualifier,500,Inferno,13 - 11,W
46,Ninjas in Pyjamas,27/03/24,ESL Challenger Jönköping 2024 Europe Open Qualifier,500,Nuke,13 - 10,W
47,Ninjas in Pyjamas,06/03/24,BLAST Premier Spring Showdown 2024,HEROIC,Mirage,14 - 16,L
48,Ninjas in Pyjamas,06/03/24,BLAST Premier Spring Showdown 2024,HEROIC,Vertigo,6 - 13,L
49,Ninjas in Pyjamas,14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,AMKAL,Overpass,20 - 22,L
50,Ninjas in Pyjamas,26/01/24,BLAST Premier Spring Groups 2024,G2,Anubis,9 - 13,L
51,Ninjas in Pyjamas,26/01/24,BLAST Premier Spring Groups 2024,G2,Vertigo,6 - 13,L
52,Ninjas in Pyjamas,22/01/24,BLAST Premier Spring Groups 2024,G2,Anubis,2 - 13,L
53,Ninjas in Pyjamas,22/01/24,BLAST Premier Spring Groups 2024,G2,Vertigo,7 - 13,L
54,Ninjas in Pyjamas,14/01/24,Copenhagen Gaming Week 2024,Astralis,Mirage,10 - 13,L
55,Ninjas in Pyjamas,14/01/24,Copenhagen Gaming Week 2024,Astralis,Overpass,15 - 19,L
