,team,data,match,opponent,map_map,result,w_l
0,Vitality,30/03/24,PGL CS2 Major Copenhagen 2024,FaZe,Inferno,8 - 13,L
1,Vitality,23/03/24,PGL CS2 Major Copenhagen 2024,Complexity,Anubis,13 - 10,W
2,Vitality,21/03/24,PGL CS2 Major Copenhagen 2024,TheMongolz,Nuke,13 - 9,W
3,Vitality,21/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,ENCE,Nuke,13 - 4,W
4,Vitality,19/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,HEROIC,Overpass,13 - 3,W
5,Vitality,05/02/24,IEM Katowice 2024,HEROIC,Vertigo,13 - 16,L
6,Vitality,27/01/24,BLAST Premier Spring Groups 2024,Astralis,Nuke,13 - 6,W
7,Vitality,23/01/24,BLAST Premier Spring Groups 2024,Astralis,Overpass,4 - 13,L
8,Vitality,30/03/24,PGL CS2 Major Copenhagen 2024,FaZe,Inferno,8 - 13,L
9,Vitality,30/03/24,PGL CS2 Major Copenhagen 2024,FaZe,Vertigo,13 - 5,W
10,Vitality,30/03/24,PGL CS2 Major Copenhagen 2024,FaZe,Nuke,7 - 13,L
11,Vitality,23/03/24,PGL CS2 Major Copenhagen 2024,Complexity,Anubis,13 - 10,W
12,Vitality,23/03/24,PGL CS2 Major Copenhagen 2024,Complexity,Vertigo,7 - 13,L
13,Vitality,23/03/24,PGL CS2 Major Copenhagen 2024,Complexity,Inferno,19 - 16,W
14,Vitality,21/03/24,PGL CS2 Major Copenhagen 2024,TheMongolz,Nuke,13 - 9,W
15,Vitality,21/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,ENCE,Nuke,13 - 4,W
16,Vitality,21/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,ENCE,Vertigo,13 - 6,W
17,Vitality,19/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,HEROIC,Overpass,13 - 3,W
18,Vitality,05/02/24,IEM Katowice 2024,HEROIC,Vertigo,13 - 16,L
19,Vitality,05/02/24,IEM Katowice 2024,HEROIC,Anubis,13 - 11,W
20,Vitality,05/02/24,IEM Katowice 2024,HEROIC,Mirage,14 - 16,L
21,Vitality,27/01/24,BLAST Premier Spring Groups 2024,Astralis,Nuke,13 - 6,W
22,Vitality,27/01/24,BLAST Premier Spring Groups 2024,Astralis,Mirage,16 - 14,W
23,Vitality,27/01/24,BLAST Premier Spring Groups 2024,Astralis,Inferno,10 - 13,L
24,Vitality,23/01/24,BLAST Premier Spring Groups 2024,Astralis,Overpass,4 - 13,L
25,Vitality,23/01/24,BLAST Premier Spring Groups 2024,Astralis,Vertigo,13 - 6,W
26,Vitality,23/01/24,BLAST Premier Spring Groups 2024,Astralis,Mirage,10 - 13,L
27,Vitality,28/03/24,PGL CS2 Major Copenhagen 2024,Cloud9,Anubis,13 - 2,W
28,Vitality,22/03/24,PGL CS2 Major Copenhagen 2024,Imperial,Overpass,13 - 9,W
29,Vitality,21/03/24,PGL CS2 Major Copenhagen 2024,Eternal Fire,Inferno,10 - 13,L
30,Vitality,20/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Cloud9,Anubis,5 - 13,L
31,Vitality,19/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,GamerLegion,Nuke,13 - 2,W
32,Vitality,03/02/24,IEM Katowice 2024,ENCE,Nuke,8 - 13,L
33,Vitality,26/01/24,BLAST Premier Spring Groups 2024,Falcons,Anubis,13 - 8,W
34,Vitality,22/01/24,BLAST Premier Spring Groups 2024,OG,Inferno,13 - 7,W
35,Vitality,28/03/24,PGL CS2 Major Copenhagen 2024,Cloud9,Anubis,13 - 2,W
36,Vitality,28/03/24,PGL CS2 Major Copenhagen 2024,Cloud9,Inferno,13 - 8,W
37,Vitality,22/03/24,PGL CS2 Major Copenhagen 2024,Imperial,Overpass,13 - 9,W
38,Vitality,21/03/24,PGL CS2 Major Copenhagen 2024,Eternal Fire,Inferno,10 - 13,L
39,Vitality,20/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Cloud9,Anubis,5 - 13,L
40,Vitality,20/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Cloud9,Inferno,13 - 8,W
41,Vitality,20/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,Cloud9,Overpass,8 - 13,L
42,Vitality,19/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR B,GamerLegion,Nuke,13 - 2,W
43,Vitality,03/02/24,IEM Katowice 2024,ENCE,Nuke,8 - 13,L
44,Vitality,03/02/24,IEM Katowice 2024,ENCE,Anubis,13 - 4,W
45,Vitality,03/02/24,IEM Katowice 2024,ENCE,Vertigo,6 - 13,L
46,Vitality,26/01/24,BLAST Premier Spring Groups 2024,Falcons,Anubis,13 - 8,W
47,Vitality,26/01/24,BLAST Premier Spring Groups 2024,Falcons,Vertigo,13 - 9,W
48,Vitality,26/01/24,BLAST Premier Spring Groups 2024,Falcons,Nuke,16 - 19,L
49,Vitality,22/01/24,BLAST Premier Spring Groups 2024,OG,Inferno,13 - 7,W
50,Vitality,22/01/24,BLAST Premier Spring Groups 2024,OG,Mirage,13 - 0,W
