,team,data,match,opponent,map_map,result,w_l
0,Preasy,12/12/23,European Pro League Season 12,ALTERNATE aTTaX,Inferno,13 - 5,W
1,Preasy,11/12/23,YaLLa Compass Fall 2023,9 Pandas,Nuke,13 - 8,W
2,Preasy,10/12/23,European Pro League Season 12,TSM,Inferno,13 - 11,W
3,Preasy,08/12/23,European Pro League Season 12,GODSENT,Vertigo,7 - 13,L
4,Preasy,05/12/23,European Pro League Season 12,IKLA,Anubis,13 - 6,W
5,Preasy,28/11/23,YaLLa Compass Fall 2023,EYEBALLERS,Inferno,13 - 6,W
6,Preasy,23/11/23,YaLLa Compass Fall 2023,ECSTATIC,Vertigo,8 - 13,L
7,Preasy,18/11/23,CCT 2023 Online Finals 4,paiN,Anubis,13 - 4,W
8,Preasy,15/11/23,CCT 2023 Online Finals 4,Guild Eagles,Ancient,13 - 6,W
9,Preasy,12/11/23,CCT 2023 Online Finals 4,Endpoint,Inferno,13 - 5,W
10,Preasy,03/11/23,CCT Central Europe Series 8,SINNERS,Inferno,19 - 17,W
11,Preasy,30/10/23,CCT Central Europe Series 8,The Prodigies,Vertigo,13 - 8,W
12,Preasy,28/10/23,CCT Central Europe Series 8,ARCRED,Overpass,13 - 16,L
13,Preasy,27/10/23,CCT Central Europe Series 8 Closed Qualifier,Sangal,Ancient,13 - 2,W
14,Preasy,25/10/23,CCT East Europe Series 3,FORZE,Inferno,16 - 12,W
15,Preasy,23/10/23,CCT Central Europe Series 8 Closed Qualifier,PGE Turow,Inferno,13 - 8,W
16,Preasy,21/10/23,European Pro League Season 11,Anonymo,Vertigo,13 - 8,W
17,Preasy,29/09/23,CCT East Europe Series 2,1WIN,Overpass,13 - 16,L
18,Preasy,25/09/23,CCT 2023 Online Finals 3,MIBR,Mirage,11 - 16,L
19,Preasy,24/09/23,CCT 2023 Online Finals 3,ALTERNATE aTTaX,Inferno,16 - 10,W
20,Preasy,23/09/23,CCT 2023 Online Finals 3,SINNERS,Overpass,16 - 12,W
21,Preasy,22/09/23,CCT North Europe Series 8,ALTERNATE aTTaX,Inferno,8 - 16,L
22,Preasy,20/09/23,CCT North Europe Series 8,Pompa,Vertigo,16 - 14,W
23,Preasy,18/09/23,CCT North Europe Series 8,Sampi,Inferno,16 - 8,W
24,Preasy,16/09/23,Pelaajat Nordic Masters Fall 2023 - BLAST Premier Qualifier,ECSTATIC,Overpass,9 - 16,L
25,Preasy,16/09/23,Pelaajat Nordic Masters Fall 2023 - BLAST Premier Qualifier,HAVU,Ancient,16 - 12,W
26,Preasy,14/09/23,CCT East Europe Series 2,TSM,Inferno,16 - 2,W
27,Preasy,12/09/23,CCT East Europe Series 2,FORZE,Ancient,16 - 14,W
28,Preasy,10/09/23,European Pro League Season 10,ALTERNATE aTTaX,Ancient,16 - 8,W
29,Preasy,06/09/23,Thunderpick World Championship 2023 Europe Series 2,B8,Ancient,16 - 6,W
30,Preasy,02/09/23,Pelaajat Nordic Masters Fall 2023 Open Qualifier 2,Marskalk,Ancient,16 - 5,W
31,Preasy,02/09/23,European Pro League Season 10,Entropiq,Ancient,9 - 16,L
32,Preasy,24/08/23,CCT North Europe Series 7,ALTERNATE aTTaX,Ancient,16 - 8,W
33,Preasy,17/08/23,CCT North Europe Series 7,Pompa,Overpass,16 - 4,W
34,Preasy,13/08/23,CCT East Europe Series 1,ARCRED,Anubis,7 - 16,L
35,Preasy,12/08/23,CCT East Europe Series 1,Space,Mirage,14 - 16,L
