,team,data,match,opponent,map_map,result,w_l
0,TheMongolz,03/04/24,ESL Challenger Jönköping 2024 Asia Closed Qualifier,Lynn Vision,Ancient,13 - 8,W
1,TheMongolz,02/04/24,ESL Challenger Jönköping 2024 Asia Closed Qualifier,ATOX,Ancient,13 - 11,W
2,TheMongolz,22/03/24,PGL CS2 Major Copenhagen 2024,paiN,Inferno,19 - 22,L
3,TheMongolz,21/03/24,PGL CS2 Major Copenhagen 2024,Natus Vincere,Mirage,10 - 13,L
4,TheMongolz,19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Lynn Vision,Anubis,13 - 6,W
5,TheMongolz,17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,ECSTATIC,Nuke,10 - 13,L
6,TheMongolz,28/02/24,PGL CS2 Major Copenhagen 2024 Asia RMR,Lynn Vision,Nuke,13 - 3,W
7,TheMongolz,26/02/24,PGL CS2 Major Copenhagen 2024 Asia RMR,MAG,Ancient,13 - 4,W
8,TheMongolz,01/02/24,IEM Katowice 2024 Play-in,Spirit,Ancient,14 - 16,L
9,TheMongolz,28/01/24,eXTREMESLAND 2023,Lynn Vision,Anubis,13 - 3,W
10,TheMongolz,27/01/24,IEM Chengdu 2024 Asia Closed Qualifier,TYLOO,Mirage,5 - 13,L
11,TheMongolz,26/01/24,IEM Chengdu 2024 Asia Closed Qualifier,The Huns,Inferno,13 - 6,W
12,TheMongolz,26/01/24,eXTREMESLAND 2023,ACME,Mirage,13 - 3,W
13,TheMongolz,19/01/24,PGL CS2 Major Copenhagen 2024 East Asia RMR Closed Qualifier,MungYu,Mirage,13 - 0,W
14,TheMongolz,03/04/24,ESL Challenger Jönköping 2024 Asia Closed Qualifier,Lynn Vision,Ancient,13 - 8,W
15,TheMongolz,03/04/24,ESL Challenger Jönköping 2024 Asia Closed Qualifier,Lynn Vision,Overpass,13 - 11,W
16,TheMongolz,02/04/24,ESL Challenger Jönköping 2024 Asia Closed Qualifier,ATOX,Ancient,13 - 11,W
17,TheMongolz,02/04/24,ESL Challenger Jönköping 2024 Asia Closed Qualifier,ATOX,Inferno,13 - 8,W
18,TheMongolz,22/03/24,PGL CS2 Major Copenhagen 2024,paiN,Inferno,19 - 22,L
19,TheMongolz,22/03/24,PGL CS2 Major Copenhagen 2024,paiN,Nuke,10 - 13,L
20,TheMongolz,22/03/24,PGL CS2 Major Copenhagen 2024,paiN,Mirage,13 - 9,W
21,TheMongolz,21/03/24,PGL CS2 Major Copenhagen 2024,Natus Vincere,Mirage,10 - 13,L
22,TheMongolz,19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Lynn Vision,Anubis,13 - 6,W
23,TheMongolz,19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Lynn Vision,Ancient,13 - 8,W
24,TheMongolz,17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,ECSTATIC,Nuke,10 - 13,L
25,TheMongolz,28/02/24,PGL CS2 Major Copenhagen 2024 Asia RMR,Lynn Vision,Nuke,13 - 3,W
26,TheMongolz,28/02/24,PGL CS2 Major Copenhagen 2024 Asia RMR,Lynn Vision,Ancient,13 - 8,W
27,TheMongolz,26/02/24,PGL CS2 Major Copenhagen 2024 Asia RMR,MAG,Ancient,13 - 4,W
28,TheMongolz,01/02/24,IEM Katowice 2024 Play-in,Spirit,Ancient,14 - 16,L
29,TheMongolz,01/02/24,IEM Katowice 2024 Play-in,Spirit,Mirage,2 - 13,L
30,TheMongolz,28/01/24,eXTREMESLAND 2023,Lynn Vision,Anubis,13 - 3,W
