,team,data,match,opponent,map_map,result,w_l
0,1WIN,09/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Aurora,Mirage,3 - 13,L
1,1WIN,08/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Aurora,Ancient,13 - 1,W
2,1WIN,10/03/24,ESEA Advanced Season 48 Europe,VP.Prodigy,Vertigo,13 - 4,W
3,1WIN,09/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Aurora,Mirage,3 - 13,L
4,1WIN,09/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Aurora,Ancient,10 - 13,L
5,1WIN,08/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,Aurora,Ancient,13 - 1,W
6,1WIN,10/03/24,ESEA Advanced Season 48 Europe,VP.Prodigy,Vertigo,13 - 4,W
7,1WIN,10/03/24,ESEA Advanced Season 48 Europe,VP.Prodigy,Anubis,13 - 6,W
8,1WIN,10/03/24,ESEA Advanced Season 48 Europe,VP.Prodigy,Ancient,3 - 13,L
9,1WIN,08/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,9 Pandas,Overpass,13 - 9,W
10,1WIN,11/03/24,ESEA Advanced Season 48 Europe,Insilio,Vertigo,6 - 13,L
11,1WIN,05/03/24,ESEA Advanced Season 48 Europe,ARCRED,Inferno,13 - 16,L
12,1WIN,08/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,9 Pandas,Overpass,13 - 9,W
13,1WIN,08/04/24,BetBoom Dacha Belgrade 2024 Europe Closed Qualifier,9 Pandas,Anubis,13 - 3,W
14,1WIN,11/03/24,ESEA Advanced Season 48 Europe,Insilio,Vertigo,6 - 13,L
15,1WIN,11/03/24,ESEA Advanced Season 48 Europe,Insilio,Anubis,7 - 13,L
16,1WIN,05/03/24,ESEA Advanced Season 48 Europe,ARCRED,Inferno,13 - 16,L
17,1WIN,05/03/24,ESEA Advanced Season 48 Europe,ARCRED,Ancient,6 - 13,L
