,team,data,match,opponent,map_map,result,w_l
0,EYEBALLERS,07/12/23,ESL Challenger League Season 46 Europe,Apeks,Ancient,6 - 13,L
1,EYEBALLERS,06/12/23,ESL Challenger League Season 46 Europe,9INE,Overpass,13 - 3,W
2,EYEBALLERS,03/12/23,Svenska Cupen 2023,GODSENT,Mirage,13 - 11,W
3,EYEBALLERS,28/11/23,YaLLa Compass Fall 2023,Preasy,Inferno,6 - 13,L
4,EYEBALLERS,16/11/23,CCT East Europe Series 4,ECSTATIC,Inferno,3 - 13,L
5,EYEBALLERS,11/11/23,ESL Challenger League Season 46 Europe,FORZE,Mirage,13 - 11,W
6,EYEBALLERS,08/11/23,YaLLa Compass Fall 2023 Contenders,TSM,Overpass,16 - 14,W
7,EYEBALLERS,07/11/23,CCT Central Europe Series 8,BetBoom,Overpass,11 - 13,L
8,EYEBALLERS,04/11/23,CCT Central Europe Series 8,Sprout,Overpass,13 - 16,L
9,EYEBALLERS,02/11/23,YaLLa Compass Fall 2023 Contenders,GODSENT,Ancient,6 - 13,L
10,EYEBALLERS,28/10/23,CCT Central Europe Series 8,The Prodigies,Nuke,13 - 4,W
11,EYEBALLERS,25/10/23,ESL Challenger League Season 46 Europe,SAW,Nuke,13 - 6,W
12,EYEBALLERS,16/10/23,YaLLa Compass Fall 2023 Contenders,Alliance,Inferno,16 - 13,W
13,EYEBALLERS,06/10/23,ESL Challenger League Season 46 Europe,Looking4Org,Inferno,8 - 13,L
14,EYEBALLERS,23/09/23,EVNIA Open 2023,416Olsk,Vertigo,16 - 14,W
15,EYEBALLERS,08/09/23,European Pro League Season 10,Singularity,Ancient,7 - 16,L
16,EYEBALLERS,04/09/23,European Pro League Season 10,Sashi,Nuke,16 - 13,W
17,EYEBALLERS,01/09/23,Pelaajat Nordic Masters Fall 2023 Open Qualifier 1,416Olsk,Ancient,11 - 16,L
18,EYEBALLERS,18/08/23,CCT North Europe Series 7,Sampi,Nuke,12 - 16,L
19,EYEBALLERS,15/08/23,CCT North Europe Series 7,los kogutos,Ancient,14 - 16,L
20,EYEBALLERS,13/08/23,Pinnacle Cup V,Sampi,Overpass,16 - 8,W
21,EYEBALLERS,09/08/23,Pinnacle Cup V,9 Pandas,Inferno,11 - 16,L
22,EYEBALLERS,06/08/23,CCT Central Europe Series 7,Nexus,Mirage,22 - 20,W
23,EYEBALLERS,04/08/23,CCT Central Europe Series 7,MOUZ NXT,Overpass,16 - 10,W
24,EYEBALLERS,03/08/23,CCT 2023 Online Finals 2,Aurora,Ancient,11 - 16,L
25,EYEBALLERS,01/08/23,CCT Central Europe Series 7,Sangal,Mirage,8 - 16,L
26,EYEBALLERS,10/06/23,Elisa Invitational Spring 2023,ex-Copenhagen Flames,Overpass,12 - 16,L
27,EYEBALLERS,08/06/23,Elisa Invitational Spring 2023,Monte,Anubis,16 - 12,W
28,EYEBALLERS,04/06/23,CCT West Europe Series 4,Illuminar,Anubis,14 - 16,L
29,EYEBALLERS,01/06/23,Elisa Invitational Spring 2023,Looking4Org,Ancient,16 - 13,W
30,EYEBALLERS,31/05/23,Elisa Invitational Spring 2023,ex-Copenhagen Flames,Anubis,11 - 16,L
31,EYEBALLERS,24/05/23,ESL Challenger League Season 45 Europe,SAW,Vertigo,3 - 16,L
32,EYEBALLERS,23/05/23,ESL Challenger League Season 45 Europe,K23,Ancient,16 - 13,W
33,EYEBALLERS,22/05/23,CCT South Europe Series 4,ALTERNATE aTTaX,Ancient,16 - 9,W
34,EYEBALLERS,04/05/23,Elisa Invitational Spring 2023,ENCE Academy,Overpass,16 - 7,W
35,EYEBALLERS,02/05/23,CCT West Europe Series 3,iNation,Overpass,16 - 11,W
36,EYEBALLERS,28/04/23,CCT Central Europe Series 6,Evil Geniuses,Inferno,16 - 10,W
37,EYEBALLERS,24/04/23,Elisa Invitational Spring 2023,HAVU,Ancient,11 - 16,L
38,EYEBALLERS,22/04/23,CCT Central Europe Series 6,Sampi,Overpass,19 - 17,W
39,EYEBALLERS,20/04/23,CCT Central Europe Series 6,Illuminar,Overpass,16 - 12,W
40,EYEBALLERS,18/04/23,ESL Challenger League Season 45 Europe,Movistar Riders,Mirage,16 - 6,W
41,EYEBALLERS,06/04/23,Elisa Invitational Spring 2023 Contenders,LDLC,Ancient,6 - 16,L
42,EYEBALLERS,23/03/23,ESL Challenger League Season 44 Europe,SAW,Vertigo,11 - 16,L
43,EYEBALLERS,20/03/23,CCT West Europe Series 2,Apeks,Overpass,6 - 16,L
44,EYEBALLERS,18/03/23,Pelaajat Nordic Masters Spring 2023 - BLAST Premier Qualifier,Prosapia,Overpass,13 - 16,L
45,EYEBALLERS,17/03/23,CCT West Europe Series 2,JANO,Mirage,22 - 20,W
46,EYEBALLERS,13/03/23,CCT West Europe Series 2,Nexus,Inferno,6 - 16,L
47,EYEBALLERS,09/03/23,CCT West Europe Series 2,ex-BLUEJAYS,Mirage,16 - 12,W
48,EYEBALLERS,05/03/23,CCT South Europe Series 3,HONORIS,Mirage,14 - 16,L
49,EYEBALLERS,28/02/23,Elisa Invitational Winter 2023,Monte,Overpass,17 - 19,L
50,EYEBALLERS,22/02/23,ESL Challenger League Season 44 Europe,FTW,Vertigo,16 - 12,W
51,EYEBALLERS,18/02/23,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B,iNation,Anubis,10 - 16,L
52,EYEBALLERS,16/02/23,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B,Anonymo,Mirage,12 - 16,L
53,EYEBALLERS,15/02/23,Elisa Invitational Winter 2023,9INE,Overpass,16 - 12,W
54,EYEBALLERS,14/02/23,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1,HONORIS,Inferno,16 - 4,W
55,EYEBALLERS,14/02/23,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1,EveryBody Dance,Overpass,16 - 8,W
56,EYEBALLERS,11/02/23,CCT West Europe Series 1,Young Ninjas,Vertigo,7 - 16,L
57,EYEBALLERS,07/02/23,CCT West Europe Series 1,Spirit Academy,Anubis,16 - 9,W
58,EYEBALLERS,04/02/23,CCT North Europe Series 3,Astralis,Inferno,7 - 16,L
59,EYEBALLERS,02/02/23,CCT North Europe Series 3,BLUEJAYS,Mirage,16 - 14,W
60,EYEBALLERS,31/01/23,CCT North Europe Series 3,PROSPECTS,Overpass,16 - 12,W
61,EYEBALLERS,28/01/23,IEM Rio 2023 Europe Open Qualifier 1,HEET,Inferno,7 - 16,L
62,EYEBALLERS,26/01/23,Elisa Invitational Winter 2023 Contenders,Monte,Overpass,17 - 19,L
63,EYEBALLERS,23/01/23,CCT North Europe Series 3 Closed Qualifier,ALTERNATE aTTaX,Inferno,16 - 10,W
64,EYEBALLERS,19/01/23,CCT North Europe Series 3 Closed Qualifier,nomix,Anubis,16 - 9,W
65,EYEBALLERS,17/01/23,ESL Challenger League Season 44 Europe,ex-Finest,Vertigo,8 - 16,L
66,EYEBALLERS,07/12/23,ESL Challenger League Season 46 Europe,Apeks,Ancient,6 - 13,L
67,EYEBALLERS,07/12/23,ESL Challenger League Season 46 Europe,Apeks,Inferno,14 - 16,L
68,EYEBALLERS,06/12/23,ESL Challenger League Season 46 Europe,9INE,Overpass,13 - 3,W
69,EYEBALLERS,06/12/23,ESL Challenger League Season 46 Europe,9INE,Vertigo,7 - 13,L
70,EYEBALLERS,06/12/23,ESL Challenger League Season 46 Europe,9INE,Mirage,13 - 4,W
71,EYEBALLERS,03/12/23,Svenska Cupen 2023,GODSENT,Mirage,13 - 11,W
72,EYEBALLERS,03/12/23,Svenska Cupen 2023,GODSENT,Ancient,13 - 7,W
73,EYEBALLERS,28/11/23,YaLLa Compass Fall 2023,Preasy,Inferno,6 - 13,L
74,EYEBALLERS,28/11/23,YaLLa Compass Fall 2023,Preasy,Vertigo,8 - 13,L
75,EYEBALLERS,16/11/23,CCT East Europe Series 4,ECSTATIC,Inferno,3 - 13,L
76,EYEBALLERS,16/11/23,CCT East Europe Series 4,ECSTATIC,Overpass,8 - 13,L
77,EYEBALLERS,11/11/23,ESL Challenger League Season 46 Europe,FORZE,Mirage,13 - 11,W
78,EYEBALLERS,11/11/23,ESL Challenger League Season 46 Europe,FORZE,Nuke,8 - 13,L
79,EYEBALLERS,11/11/23,ESL Challenger League Season 46 Europe,FORZE,Inferno,13 - 9,W
80,EYEBALLERS,08/11/23,YaLLa Compass Fall 2023 Contenders,TSM,Overpass,16 - 14,W
81,EYEBALLERS,08/11/23,YaLLa Compass Fall 2023 Contenders,TSM,Inferno,13 - 10,W
82,EYEBALLERS,07/11/23,CCT Central Europe Series 8,BetBoom,Overpass,11 - 13,L
83,EYEBALLERS,07/11/23,CCT Central Europe Series 8,BetBoom,Mirage,1 - 13,L
84,EYEBALLERS,07/11/23,CCT Central Europe Series 8,BetBoom,Ancient,13 - 3,W
85,EYEBALLERS,04/11/23,CCT Central Europe Series 8,Sprout,Overpass,13 - 16,L
86,EYEBALLERS,04/11/23,CCT Central Europe Series 8,Sprout,Ancient,6 - 13,L
87,EYEBALLERS,04/11/23,CCT Central Europe Series 8,Sprout,Inferno,13 - 11,W
88,EYEBALLERS,02/11/23,YaLLa Compass Fall 2023 Contenders,GODSENT,Ancient,6 - 13,L
89,EYEBALLERS,02/11/23,YaLLa Compass Fall 2023 Contenders,GODSENT,Inferno,4 - 13,L
90,EYEBALLERS,28/10/23,CCT Central Europe Series 8,The Prodigies,Nuke,13 - 4,W
91,EYEBALLERS,28/10/23,CCT Central Europe Series 8,The Prodigies,Inferno,13 - 9,W
92,EYEBALLERS,25/10/23,ESL Challenger League Season 46 Europe,SAW,Nuke,13 - 6,W
93,EYEBALLERS,25/10/23,ESL Challenger League Season 46 Europe,SAW,Inferno,13 - 6,W
94,EYEBALLERS,16/10/23,YaLLa Compass Fall 2023 Contenders,Alliance,Inferno,16 - 13,W
95,EYEBALLERS,16/10/23,YaLLa Compass Fall 2023 Contenders,Alliance,Mirage,13 - 10,W
96,EYEBALLERS,16/10/23,YaLLa Compass Fall 2023 Contenders,Alliance,Overpass,10 - 13,L
97,EYEBALLERS,06/10/23,ESL Challenger League Season 46 Europe,Looking4Org,Inferno,8 - 13,L
98,EYEBALLERS,06/10/23,ESL Challenger League Season 46 Europe,Looking4Org,Vertigo,13 - 11,W
99,EYEBALLERS,06/10/23,ESL Challenger League Season 46 Europe,Looking4Org,Ancient,14 - 16,L
