,team,data,match,opponent,map_map,result,w_l
0,HEROIC,15/12/22,BLAST Premier World Final 2022,Natus Vincere,Nuke,14 - 16,L
1,HEROIC,27/11/22,BLAST Premier Fall Final 2022,FaZe,Mirage,19 - 16,W
2,HEROIC,25/11/22,BLAST Premier Fall Final 2022,G2,Vertigo,16 - 12,W
3,HEROIC,23/11/22,BLAST Premier Fall Final 2022,Ninjas in Pyjamas,Overpass,16 - 4,W
4,HEROIC,12/11/22,IEM Rio Major 2022,FURIA,Nuke,16 - 5,W
5,HEROIC,07/11/22,IEM Rio Major 2022,Liquid,Overpass,16 - 11,W
6,HEROIC,06/11/22,IEM Rio Major 2022,fnatic,Mirage,16 - 2,W
7,HEROIC,23/10/22,BLAST Premier Fall Showdown 2022 Europe,Astralis,Nuke,16 - 10,W
8,HEROIC,20/10/22,BLAST Premier Fall Showdown 2022 Europe,ECSTATIC,Inferno,16 - 9,W
9,HEROIC,09/10/22,IEM Road to Rio 2022 Europe RMR B,Vitality,Mirage,16 - 5,W
10,HEROIC,06/10/22,IEM Road to Rio 2022 Europe RMR B,Sangal,Inferno,16 - 6,W
11,HEROIC,04/10/22,IEM Road to Rio 2022 Europe RMR B,SAW,Nuke,16 - 5,W
12,HEROIC,18/09/22,ESL Pro League Season 16,Astralis,Nuke,16 - 13,W
13,HEROIC,16/09/22,ESL Pro League Season 16,Complexity,Ancient,16 - 10,W
14,HEROIC,14/09/22,ESL Pro League Season 16,MOUZ,Dust2,9 - 16,L
15,HEROIC,27/08/22,BLAST Premier Fall Groups 2022,Liquid,Overpass,8 - 16,L
16,HEROIC,21/08/22,BLAST Premier Fall Groups 2022,BIG,Nuke,16 - 14,W
17,HEROIC,21/08/22,BLAST Premier Fall Groups 2022,BIG,Nuke,16 - 13,W
18,HEROIC,07/07/22,IEM Cologne 2022,Ninjas in Pyjamas,Inferno,13 - 16,L
19,HEROIC,05/07/22,IEM Cologne 2022 Play-in,Sprout,Overpass,16 - 3,W
20,HEROIC,11/06/22,Pinnacle Cup Championship 2022,BIG,Overpass,16 - 10,W
21,HEROIC,09/06/22,Pinnacle Cup Championship 2022,fnatic,Overpass,16 - 13,W
22,HEROIC,08/06/22,Pinnacle Cup Championship 2022,fnatic,Inferno,14 - 16,L
23,HEROIC,17/05/22,PGL Major Antwerp 2022,Vitality,Inferno,16 - 12,W
24,HEROIC,15/05/22,PGL Major Antwerp 2022,G2,Vertigo,19 - 17,W
25,HEROIC,14/05/22,PGL Major Antwerp 2022,Liquid,Vertigo,16 - 11,W
26,HEROIC,27/04/22,BLAST Premier Spring Showdown 2022 Europe,NKT,Nuke,16 - 11,W
27,HEROIC,17/04/22,PGL Major Antwerp 2022 Europe RMR A,fnatic,Mirage,16 - 9,W
28,HEROIC,06/04/22,ESL Pro League Season 15,Liquid,Vertigo,10 - 16,L
